"label","discussion_title","discussion"
"Angina","I am 47 and very active I go to the gym 4 or5 days a week and play hockey twice a week but lately","I get a unsettling feeling in my chest It’s not painful but it’s off and on and it gets me very anxious. I also get a little bit cold. "
"Angina","16 yr old having chest pains and heart attack symtoms","I am 16yrs old and for about 6 months I have had chest pain with other heart attack symtomes including sore left arm, and shortness of breath. I comes and goes and even went away for about a month. I seems to happen more when I am stresses. Im having finals week right now and my symtomes are way worse. I feel short of breath and randomly have shap pain in chest on either side (never in the middle, mostly left side). I also once had a sore jaw that went away in a minnute. Last night I was falling asleep when I felt like somthing was squeeezing my heart. It went away in less then 5 secounds but i was having trouble breathing afterward. I was wondering if im having heart issues or anxiety"
"Angina","Angina or not Angina","Is there not a definite way to no whether you have Angina or not. I have had a terrible 2017 in pain and after months of been told it was my RA my consultant sent me to see heart man who said it was Angina then nov 17 and using spray under tongue 11months he said I didnt have Angina. Now last week ended up in A+E chest pains now told it is mini heart attack or Angina. Then sent me for camera in stomach today and found nothing.now i have been given Angina spray for under tongue but dont feel to confident anyone knows what is wrong with me ???help "
"Angina","I'm concerned I have Angina?","I have an upcoming appt to rule out cardiac issues, however I thought angina and I thought maybe even costochondritis? It frustrating because i can’t reproduce the pain - Ive had this about 3 weeks? I only get the twinges of pain (right in the center of my chest/sternum) when walking into work. It’s about a 5 min walk and has a few small hills and inclines. I usually get out of breath (which is normal for me) and i am carrying some extra bags other than my purse. The pain lasts like a literally a split second and then it’s gone until I walk back to my car after work. I may get 2 or 3 quick jabs of pains during my walk. At times the pain can take my breathe away because I dont know when its coming? I get no warning its coming or radiating pain? If i try to press my ribs i don’t really have any pain? I only get the pain when walking into work and getting out of breath? The cold winter air makes it worse - which makes me fear angina?? I moved/pulled our heavy trampoline across our yard about a month ago and wonder if that activity isn’t the cause? I didn’t have any pain at that time though? Thank you"
"Angina","Angina / CAD","Six weeks ago, my husband had chest pains and was taken to the emergency room. There they did ECGs and blood tests over a period of 18 hours, but nothing abnormal was detected. He was discharged home and told that he would require a heart stress test. My husband has type 2 diabetes, high blood pressure and cholesterol. All these conditions are well controlled with medication and he has lost 2 stone and has been told that he is now classed as non diabetic. He exercises regularly, has never smoked but there is a family history of heart disease.Two weeks ago he went for the stress test, but they did an ecg first and refused to carry out the test as there was a concern about the T waves. Not sure what this could mean.We saw a cardiologist last week. He said we could go through stress test and echocardiogram but ultimately, he felt it best to go straight through an angiogram, describing it as the gold standard. He said this would be better than a CT angiogram,It is now 6 weeks since his chest pains and he has had no pains or discomfort since. There has been absolutely no signs of angina on exertion and my husband has been carrying on doing workouts since, with no ill effect,My question is, would he have experienced heart pain since, if he has Coronary artery disease? Seems strange that he has had no chest pain, no breathlessness whatsoever. Is a lack of symptoms normal in CAD. Just hoping it was a virus or pulled muscle in his chest. Incidentally, he also has asthma, for which he uses a brown/ blue inhaler.Your thoughts would be appreciated. His angiogram is only 2 weeks off, but it seems like an eternity. Had to cancel our holiday and I'm a teacher, but health comes first. Many thanks! "
"Angina","28 years old with chest pain in left side and left arm ","for the last two days I’ve been having chest tightness and pain in my neck and my left arm and left side of my chest. Seems to be worse if I’m lying in bed or resting. Got a ecg which was normal but I’m pretty high up there when it goes for risks of heart disease. I’ve smoked for ten years but stopped recently I have high cholesterol. I’m over weight, I have high blood pressure and thanks to depression I’ve been more or less bed ridden for the last 4 years. My father just died January 4th of a massive heart attack and I’ve had anxiety since then but it wasn’t untill 2 days oago my chest and arm started hurting kinda like a dull ache or pressure and then like pain going down the back side of my left arm pretty much everything is isolated on the left side. At this point I’m going on it’s either anxiety which I’m also taking xanex for but doesn’t seem to be helping so at this point I’m thinking it’s either that or unstable angina do to the sudden onset of the issue and cause it’s worse when I’m resting mostly at night or early early morning. Of course I’m not a doctor so what does everybody else think ..... if anything it’s pretty safe that I have heart disease of some degree "
"Angina","Symptoms ","hi I'm hoping for some advice. Just got back from the doctors who has referred me on to specialists. Could anyone who has angina please tell me your symptoms many thanks. hi I'm hoping for some advice. Just got back from the doctors who has referred me on to specialists. Could anyone who has angina please tell me your symptoms many thanks. "
"Angina","How we can know we have heart problem or it anxeity","Hi.....i have heart problem. I need your guidance. Thank you all in advance. The symptoms of heart problem and anxeity are same. Like pain in chest, breathless etc. How we can know i have heart problem or its just anxeity. I am very afraid and worry please guide me.thanks"
"Angina","EECP FOR ANGINA","IS THERE ANYONE UNDER GONE EECP ( enhanced enhanced counter pulsation) for to reduce angina and anyone can share their experience please. I am suffering from angina and would like to know more about EECP. I am 48, and my doctor advised me to got for angioplasty but I hear about EECP and would like to know from someone who had underwent EECP "
"Angina","FDA warns False Negative Tropinin due to Biotin is supplements & Vitamins","https://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm586641.htm?the FDA has issues a warning that lab tests including TROPONIN due to taking Biotin with in 12 hours of the test. "
"Angina","FDA warsn False negative Troponin with Biotin ","I did a post with link but moderator has to ok that. But it is important to know that BIOTIN in your vitamins or supplements will cause a false negative TROPONIN if it was taken within 12 hours of test. So any heart patients are advised to check you vitamins and supplements and do not take them if they have biotin. My cardiac is reviewing all my records and ct of heart because highly likely we have missing heart attacks. I do have ones where I did have MI or raised troponins because test was taken after 12 hours taking them but others indicated MI on ECG and I had taken biotin with in just a couple ours in vitamins. "
"Angina","Stomach pain every time heart rate increases","I'm 39, normal weight and I used to be quite active.But for the past 2 years every time I do something to increase my heart rate, my stomach hurts. And it will hurt harder and harder if I don't stop. And it can be exercise or recently even just having an argument and talking.But the pain will go away completely in 2 minutes if I stop, or just decrease my movement so the heart rate can go under that number.Back when it started I needed to increase my heart rate over 150 for my stomach to hurt.But if I slowed down my running and got my heart rate at 140, even if I kept running, the pain stopped in a few minutes.It's the same now, but that number went lower and lower.And it kept getting worse and now the moment heart rate is over 100, that means walking, my stomach hurts. And it can hurt quite bad if I keep walking and I don't stop.I did tests like EKG and another test I think ultrasound, where they move a small device over my skin and they can see on a screen what's inside. And both the gastro and cardio doctors said everything appears normal.Except for the systolic murmur which I had since I was young and the cardio doctor said it's absolutely no concern.?My blood pressure is normal.For the gastroscopy the doctor said he saw no problems inside my stomach except for a slight redness.To add more details, a year ago the gastro doctor gave me Domperidone which is a pill to make the food travel easier through the stomach. This helped a little immediately, so the pain instead of appearing at 120, appeared a 130, it was a mild improvement which helped for a few good months. But slowly it progressed and now it's worse.Anti-acid pills have absolutely no effect.For me it loos like some type of angina, but what kind of further tests can I do to convince the doctors ?I've read on internet that there are multiple types of arterial problems and they can be localized in the heart and legs. But maybe they can be localized also in the stomach ?"
"Angina","Chest pain when cold","Whenever I get cold I start getting chest pain. It can be any situation like sleeping at night as the temperature falls in the room, wearing a wet t-shirt for some time, not being dressed properly in the cold weather. The result is always the same, I get terrible pain in my chest, every breath hurts, the deeper the worse it is. It only goes away from one thing I cover up, put on a sweater or jacket, even if the rest of my body feels fine, I need to feel really warm and then I recover and the pain goes away. This started happening about a year ago. I really don't understand it. I don't even get that cold. The rest of my body feels fine. It's like I have to always maintain a high temperature around my chest.I'm a 31 year old man. No major health problems. Exercise regularly. There's some stress in my life but I generally manage it. I am pretty skinny (5'7 at 135lbs) and have been all of my life. I've been going to the gym so I'm relatively muscely. I don't know if it's body composition, but it feels strange that just my chest can cool off so much to cause this pain. The pain is bad, it makes me worried about going to places where I might not be able to get warm when I need to (like camping). Why is it happening and what should I do? Why can't I find any info about it on the internet?Whenever I get cold I start getting chest pain. It can be any situation like sleeping at night as the temperature falls in the room, wearing a wet t-shirt for some time, not being dressed properly in the cold weather. The result is always the same, I get terrible pain in my chest, every breath hurts, the deeper the worse it is. It only goes away from one thing I cover up, put on a sweater or jacket, even if the rest of my body feels fine, I need to feel really warm and then I recover and the pain goes away. This started happening about a year ago. I really don't understand it. I don't even get that cold. The rest of my body feels fine. It's like I have to always maintain a high temperature around my chest.I'm a 31 year old man. No major health problems. Exercise regularly. There's some stress in my life but I generally manage it. I am pretty skinny (5'7 at 135lbs) and have been all of my life. I've been going to the gym so I'm relatively muscely. I don't know if it's body composition, but it feels strange that just my chest can cool off so much to cause this pain. The pain is bad, it makes me worried about going to places where I might not be able to get warm when I need to (like camping). Why is it happening and what should I do? Why can't I find any info about it on the internet?"
"Angina","Ecercise","Hi,I had a lower left ventracle blockage 3 years ago. I am on bisoprolol 1.5mg since then. I exercise alot. But I was told lately the this medicine is a sign of chronic heart failure. It was a young doctor. He has scared me. Is there any body on this med that does gym work??Thanks"
"Angina","Cardio Syndrome X","HiI’m being tested for Cardio Syndrome X (microvascular angina). Is there anyone else that has this condition? Would be interested in hearing from others. Many thanksLxx"
"Angina","Suspecting Prizmetal Angina","21, female.Complications started when I was diagnosed with Pericarditis months ago. Came with effusion, but it was mild. Had heart attack symptoms. Treatment went well. Fluid is virtually gone.But I continue to have symptoms. Chest pain, left arm, shoulder, and wrist pain, jaw pain, numb/tingling lips, neck pain, back pain, left face/ear pain, dizziness, and nausea (no vomiting). It seems to happen whenever I move, but it’s generally sporadic.I also learned that I have MVP and regurgitation (cardio didn’t tell me. I asked for a copy of my last echo results) but both of these conditions are very mild. I was also diagnosed with high blood pressure (currently awaiting appointment with endocrinologist) but my medication (Metoprolol) is doing a great job in managing it. I’ve changed my diet as well. My cardiologist is at a loss here.I recently went to the ER (for the 100th time these past handful of months). Once again, they found nothing. Standart ER tests were normal. I was not monitored, however.I’ve had probably 30 EKGs, 10 echos, so much blood drawn that I’m probably anemic by now, dozens of chest x-rays, 3 holter monitors, and a stress-echo all normal. I’m waiting on a CTA in Feburary, but I’m worried about my symptoms and is wondering if I should get this test done asap.Indeed, I also have a mental health history. GAD and depression. Yet, I’ve never felt this kind of pain, even during my most panicky-est of panic attacks.I’m wondering if I’m suffering through coronary spasms now. It wouldn’t be impossible, especially considering my stress.Right now, the left side of my neck/face is in so much pain and my lips are tingling. I think I will head back into the ER. I will try to push for more tests.Has anyone had coronary spasms? What were your experiences? What is the diagnostic process? Do my experiences sound like Prizmetal’s Angina?No family history of heart disease/heart attacks/cardiac arrests. Just high blood pressurs, diabetes, and thyroid problems."
"Angina","Fast Heart, Palpatations, pain in left arm and chest and indigestion.","I am 19 and for the Past 4 to 6 months I am facing heart palpitations and fast heart rate accompanied by digestion problems and acidity sometimes. My Blood Pressure is always normal.But sometimes at least once in a day i feel tingling and pain in my left arm and chest accompanied by shortness of breath.P.S: I also smoke about 6 to 8 cigarettes a day."
"Angina","Coronary Artery Spasms","Ok I have had this condition for years, some cardiologists agree with the diagnosis and a couple do not .Cut a long story short, last week I was out shopping, I had sudden crushing chest pain and felt really ill , had a spray, rested for 5 minutes and was able to able to continue on even though I was still feeling very unwell, the chest pain kept returning and it got to the stage where I just do what I usually do, grit my teeth and put up with it, as I was out had no other pain relief. Finished the shopping went back to my mothers to install a new telephone for her and then came home, I was then able to take my prescribed pain relief, after an hour I was pain free. Five hours later it all started again so back to using the GTN, this would help but for no longer than 10 minutes, I followed my cardiologists instructions in this case, after 30 minutes pain was still there and GTN was pretty much useless and I was still feeling quite unwell, I decided to call an ambulance, their ECG machine showed a normal tracing , however on the way in the machine started carrying on, alarms going off every couple of minutes, it had the paramedic a bit confused I think because it was telling him I was in VTAC, which in laymans terms means I was flat lining to which I wasn't, the machine was telling fibs then further down the track the machine went off again and told him something else was going on, once again if the machine was accurate with what it was telling him I would be dead. We reached the hospital their ECG showed nothing, had blood taken for troponins, waited for the hour and then I was called in and told I had to have a repeat, I asked what the first trop came back as, I was told 22, second test came back in at 31, doctor was happy to send me home, this was early hours in the morning, like 2am. I had to call an ambulance again around lunchtime that same day, once again ECG showed nothing, troponins done again, was called back in and told I had to have another repeat test, first one came back 32, second one came back at 32, this doctor was also happy to send me home, that night I ended back in our emergency department again that night which ticked over into the early hours of the morning, ECG done again, all good, took more blood for troponins, first one came back at 45, once again second test was done and that came back at 40, no explanations as to why it was up after me asking what was going on with me, was told they don't think it was cardiac related so sent home again. By this time I was sick of going back and forth to the emergency department and I just kept the pain under control with my pain medication. 2 days later I had to go back in with same chest pain and associated radiation pain, you know all the normal angina symptoms, I was still feeling quite unwell, I called for another ambulance, arrived at the emergency department, ECG normal still, bloods taken, first troponin came back at 49 this time so had to have repeat troponin, that came back at 49 as well, that was Ok, even though it was relatively high from the cut off point it wasn't increasing this time. I asked questions and was given the same answer, they don't think it was cardiac related, although I did have one doctor say that angina attacks can raise the troponins, but I wouldn't of thought that high ??I understand the basics of troponins and I know with the machine they use the cut off point is 14 for any kind of event, now from what I have understood from my cardiologist, he has stated that troponins are heart specific enzymes and are only released when the heart is in distress, like slowly being damaged or quickly damaged depending on how high the numbers are. I also know kidney function/failure, infections and pulmonary embolisms can raise troponins amongst a few other things, now I had nothing like that wrong with me, although I am recovering from a pulmonary embolism, I had more test done about 4 weeks ago and was given the all clear of a PE, it had disappeared, the clots had all gone, so I am assuming that could be ruled out as a cause for the troponin rises. My cardiologist said to me several months ago when the clot was found and my troponins were sitting around 20, he told me that the PE was only secondary to the troponin rises, because as I stated above as to what he said, troponin is heart specific, so the way I am understanding it, at that time when I did have the embolism it was putting strain on the right side of my heart in turn releasing concentrations of troponin, basically the heart was being put under strain and injuring it to release the troponin. What I can't get my head around is now that the troponins are almost double and they insist it's not cardiac related ? How does that work, does it sound right to any of you ? any kind of input or experiences would greatly be appreciated. I feel like I did when I have had previous NSTEMI's, quite unwell and feels like I have been hit by a bus. I'm still experiencing intermittent chest pain, even as I write this, it maybe another trip into emergency if the pain returns after the pain relief wears off. Ok I have had this condition for years, some cardiologists agree with the diagnosis and a couple do not .Cut a long story short, last week I was out shopping, I had sudden crushing chest pain and felt really ill , had a spray, rested for 5 minutes and was able to able to continue on even though I was still feeling very unwell, the chest pain kept returning and it got to the stage where I just do what I usually do, grit my teeth and put up with it, as I was out had no other pain relief. Finished the shopping went back to my mothers to install a new telephone for her and then came home, I was then able to take my prescribed pain relief, after an hour I was pain free. Five hours later it all started again so back to using the GTN, this would help but for no longer than 10 minutes, I followed my cardiologists instructions in this case, after 30 minutes pain was still there and GTN was pretty much useless and I was still feeling quite unwell, I decided to call an ambulance, their ECG machine showed a normal tracing , however on the way in the machine started carrying on, alarms going off every couple of minutes, it had the paramedic a bit confused I think because it was telling him I was in VTAC, which in laymans terms means I was flat lining to which I wasn't, the machine was telling fibs then further down the track the machine went off again and told him something else was going on, once again if the machine was accurate with what it was telling him I would be dead. We reached the hospital their ECG showed nothing, had blood taken for troponins, waited for the hour and then I was called in and told I had to have a repeat, I asked what the first trop came back as, I was told 22, second test came back in at 31, doctor was happy to send me home, this was early hours in the morning, like 2am. I had to call an ambulance again around lunchtime that same day, once again ECG showed nothing, troponins done again, was called back in and told I had to have another repeat test, first one came back 32, second one came back at 32, this doctor was also happy to send me home, that night I ended back in our emergency department again that night which ticked over into the early hours of the morning, ECG done again, all good, took more blood for troponins, first one came back at 45, once again second test was done and that came back at 40, no explanations as to why it was up after me asking what was going on with me, was told they don't think it was cardiac related so sent home again. By this time I was sick of going back and forth to the emergency department and I just kept the pain under control with my pain medication. 2 days later I had to go back in with same chest pain and associated radiation pain, you know all the normal angina symptoms, I was still feeling quite unwell, I called for another ambulance, arrived at the emergency department, ECG normal still, bloods taken, first troponin came back at 49 this time so had to have repeat troponin, that came back at 49 as well, that was Ok, even though it was relatively high from the cut off point it wasn't increasing this time. I asked questions and was given the same answer, they don't think it was cardiac related, although I did have one doctor say that angina attacks can raise the troponins, but I wouldn't of thought that high ??I understand the basics of troponins and I know with the machine they use the cut off point is 14 for any kind of event, now from what I have understood from my cardiologist, he has stated that troponins are heart specific enzymes and are only released when the heart is in distress, like slowly being damaged or quickly damaged depending on how high the numbers are. I also know kidney function/failure, infections and pulmonary embolisms can raise troponins amongst a few other things, now I had nothing like that wrong with me, although I am recovering from a pulmonary embolism, I had more test done about 4 weeks ago and was given the all clear of a PE, it had disappeared, the clots had all gone, so I am assuming that could be ruled out as a cause for the troponin rises. My cardiologist said to me several months ago when the clot was found and my troponins were sitting around 20, he told me that the PE was only secondary to the troponin rises, because as I stated above as to what he said, troponin is heart specific, so the way I am understanding it, at that time when I did have the embolism it was putting strain on the right side of my heart in turn releasing concentrations of troponin, basically the heart was being put under strain and injuring it to release the troponin. What I can't get my head around is now that the troponins are almost double and they insist it's not cardiac related ? How does that work, does it sound right to any of you ? any kind of input or experiences would greatly be appreciated. I feel like I did when I have had previous NSTEMI's, quite unwell and feels like I have been hit by a bus. I'm still experiencing intermittent chest pain, even as I write this, it maybe another trip into emergency if the pain returns after the pain relief wears off. "
"Angina","Is this Angina?","Ok, some background. I'm 55, overweight, and have had acid reflux on and off for 20 years. I have a small sliding hiatus hernia, and life for the last year has been one problem after another usually resulting in high stress levels, (I'm on Ramipril for high blood presure).I also had two vacant episodes last September and lost my driving license for 6 months, so I started walking everywhere. I promptly put on nearly a stone even though I was walking!Over the last 4 months I have developed pains in my calves when sleeping and when sitting down and am waiting for a blood presure test on my ankles.Last week, my acid reflux becaome much worse and I developed upper back pain as well as a burning stomach and esophagus. Went to see gp who says it is probably gerd getting worse.I'm also getting pressure in the left side of my chest which lasts anywhere from a few seconds to 15 minutes. Today I have had pain in my left arm and also a brief pain in my chest which felt like an electrical shock.has anyone else had this? I'm trying to work out whether this is stress, acid reflux or angina. any advice appreciated,JamesOk, some background. I'm 55, overweight, and have had acid reflux on and off for 20 years. I have a small sliding hiatus hernia, and life for the last year has been one problem after another usually resulting in high stress levels, (I'm on Ramipril for high blood presure).I also had two vacant episodes last September and lost my driving license for 6 months, so I started walking everywhere. I promptly put on nearly a stone even though I was walking!Over the last 4 months I have developed pains in my calves when sleeping and when sitting down and am waiting for a blood presure test on my ankles.Last week, my acid reflux becaome much worse and I developed upper back pain as well as a burning stomach and esophagus. Went to see gp who says it is probably gerd getting worse.I'm also getting pressure in the left side of my chest which lasts anywhere from a few seconds to 15 minutes. Today I have had pain in my left arm and also a brief pain in my chest which felt like an electrical shock.has anyone else had this? I'm trying to work out whether this is stress, acid reflux or angina. any advice appreciated,James"
"Angina","Microvascular dysfunction diagnosis","Hi I'm 50 this year, and have recently been diagnosed with Microvascular dysfunction. (Cardiac X syndrome/Microvascular angina) usually im a fit and healthy person, don't smoke, since starting the menopause I have gained weight. I know that I need to change my lifestyle as I get breathless and have chest pain on the smallest exertion, ie going upstairs and this weekend I got out of breath dancing to one song at wedding! It's quite frightening and although I should.know what to do I've had no guidance from my Dr or cardiologist apart from 'take these tablets what has everyone else done to help their condition? Regards FrancescaHi I'm 50 this year, and have recently been diagnosed with Microvascular dysfunction. (Cardiac X syndrome/Microvascular angina) usually im a fit and healthy person, don't smoke, since starting the menopause I have gained weight. I know that I need to change my lifestyle as I get breathless and have chest pain on the smallest exertion, ie going upstairs and this weekend I got out of breath dancing to one song at wedding! It's quite frightening and although I should.know what to do I've had no guidance from my Dr or cardiologist apart from 'take these tablets what has everyone else done to help their condition? Regards Francesca"
"Angina","Myocardial perfusion scan","Hi, over the last 18 months or so I am being treated for Microvascular angina because of my symptoms. Now I have been offered to have a Myocardial perfusion scan, but I'm a little worried about it. Has anyone else had this to confirm diagnosis?Hi, over the last 18 months or so I am being treated for Microvascular angina because of my symptoms. Now I have been offered to have a Myocardial perfusion scan, but I'm a little worried about it. Has anyone else had this to confirm diagnosis?"
"Angina","Angina tests","Hi, i have a feeling of something stuck under my left rib and if I exert myself at certain times it feels as if it’s being pulled tight & then I get pains in my back, arms & jaw, this all subsides if I stop moving my arms. I thought I had a hernia but my doctor sent me for a ecg & stress test at the hospital but they couldn’t do it as the reading for the ecg displayed a reading different to the one done at the Drs surgery. The hospital is sending me for a echocardiogram & a CT angiogram plus I have to wear a 24 hour monitor. Before I went to the Drs (thinking I had a hernia) I was bouncing along happily, now I think every twinge is to do with my heart 🙄. Has anybody else had this feeling of something being stuck under their ribs associated with angina, I think it’s to do with my stomach. My mind is thinking is it or isn’t it?. Thanks for reading. I’m 58 & female.Hi, i have a feeling of something stuck under my left rib and if I exert myself at certain times it feels as if it’s being pulled tight & then I get pains in my back, arms & jaw, this all subsides if I stop moving my arms. I thought I had a hernia but my doctor sent me for a ecg & stress test at the hospital but they couldn’t do it as the reading for the ecg displayed a reading different to the one done at the Drs surgery. The hospital is sending me for a echocardiogram & a CT angiogram plus I have to wear a 24 hour monitor. Before I went to the Drs (thinking I had a hernia) I was bouncing along happily, now I think every twinge is to do with my heart 🙄. Has anybody else had this feeling of something being stuck under their ribs associated with angina, I think it’s to do with my stomach. My mind is thinking is it or isn’t it?. Thanks for reading. I’m 58 & female."
"Angina","Returning angina","After being in control of my angina for a few years it has decided to come back it just woke me up out of a sound sleep I choked it and reached for the Nitro I just had a ECG and Echo last month everything seemed ok no changes except that my mitral valve is a little worse I was just so upset I hate having this disease it's very scary I am a widow of a man who died in his truck from a severe heart attack it took me five years to get over loss of him it has been 14 years now I'm just riding I'm trying to calm down to my group that I haven't talked to for a long time I could use a hug or two thank you 💙💛?💚💜After being in control of my angina for a few years it has decided to come back it just woke me up out of a sound sleep I choked it and reached for the Nitro I just had a ECG and Echo last month everything seemed ok no changes except that my mitral valve is a little worse I was just so upset I hate having this disease it's very scary I am a widow of a man who died in his truck from a severe heart attack it took me five years to get over loss of him it has been 14 years now I'm just riding I'm trying to calm down to my group that I haven't talked to for a long time I could use a hug or two thank you 💙💛?💚💜"
"Angina","Could this be Angina!","Hello, I am 53 and female. I have been seeing my heart consultant for a couple of years now as I am having trouble with my heart. I was born with very mild Pulmonary stenosis that doesn't affect me in any way. They have also found that one side of my heart is a bit stiff so doesn't pump the blood out as good as it could but again this is mild. My heart dr can find no reason as to why my heart beats so fast, why I suddenly come over feeling very ill for no reason at all... I have to lay down and its such a terrible feeling of being ill I just can't explain it but its horrible and I have to just rest until it passes which can be hours!Also If I eat a heavy meal, or if I go to a restaurant and have a meal and a glass of wine, I can barely walk afterwards as the discomfort is so bad, I can't breathe because i'm so breathless and my heart feels like its actually being crushed, and my heart races wildly, after one meal one evening I took myself off to hospital because my heart was just under 180bpm and I thought I was going to collapse, but still no one knows why it does this. I was kept in Resus as they were so concerned I was about to have a big problem I.E. heart attack or cardiac arrest....I can't remember what they said.Now I've started to experience this awful chest discomfort when I'm excited ( how ridiculous) or if i'm worried/scared. Its a bad discomfort in the main heart area, spreads to the middle of my chest and goes through to my back sometimes, it is also below the left breast. I come over really tired, weak and I feel a bit breathless only if I get up and exert myself. It goes on for an hour or two, I just again have to lay back in my recliner chair and wait for it to pass. I am now wondering if I have angina! My heart dr says there is nothing else wrong with my heart apart from what ive wrote above....she feels the fast heart is because I'm unfit ( I don't get any symptoms on exertion ). My mother had angina in her 40's onwards and so does my nephew in his early 30's.....I know something is wrong because of the dreadful way I feel when I get these symptoms, but as I said some days I just suddenly come over really unwell, with a heavy heart feeling but not the chest discomfort I get when I'm excited etc, its so hard to explain but its all coming from the heart area. How can I argue my case if my heart dr has done lots of tests and says there's nothing else wrong. I'm left here feeling like crap.Hello, I am 53 and female. I have been seeing my heart consultant for a couple of years now as I am having trouble with my heart. I was born with very mild Pulmonary stenosis that doesn't affect me in any way. They have also found that one side of my heart is a bit stiff so doesn't pump the blood out as good as it could but again this is mild. My heart dr can find no reason as to why my heart beats so fast, why I suddenly come over feeling very ill for no reason at all... I have to lay down and its such a terrible feeling of being ill I just can't explain it but its horrible and I have to just rest until it passes which can be hours!Also If I eat a heavy meal, or if I go to a restaurant and have a meal and a glass of wine, I can barely walk afterwards as the discomfort is so bad, I can't breathe because i'm so breathless and my heart feels like its actually being crushed, and my heart races wildly, after one meal one evening I took myself off to hospital because my heart was just under 180bpm and I thought I was going to collapse, but still no one knows why it does this. I was kept in Resus as they were so concerned I was about to have a big problem I.E. heart attack or cardiac arrest....I can't remember what they said.Now I've started to experience this awful chest discomfort when I'm excited ( how ridiculous) or if i'm worried/scared. Its a bad discomfort in the main heart area, spreads to the middle of my chest and goes through to my back sometimes, it is also below the left breast. I come over really tired, weak and I feel a bit breathless only if I get up and exert myself. It goes on for an hour or two, I just again have to lay back in my recliner chair and wait for it to pass. I am now wondering if I have angina! My heart dr says there is nothing else wrong with my heart apart from what ive wrote above....she feels the fast heart is because I'm unfit ( I don't get any symptoms on exertion ). My mother had angina in her 40's onwards and so does my nephew in his early 30's.....I know something is wrong because of the dreadful way I feel when I get these symptoms, but as I said some days I just suddenly come over really unwell, with a heavy heart feeling but not the chest discomfort I get when I'm excited etc, its so hard to explain but its all coming from the heart area. How can I argue my case if my heart dr has done lots of tests and says there's nothing else wrong. I'm left here feeling like crap."
"Angina","Dizzy and light headed all the time...","Anybody had dizziness that was caused by coronary artery disease?I was diagnosed with angina about 3 years ago,my main symptoms being breathlessness when climbing stairs and pressure in the chest when walking uphillAt that time I had some bouts of slight dizziness that came and went.Well my condition has deteriorated since I retired...I am now 65 and lost my job 2 years ago and feel I have really gone downhill.I am always light headed and unsteady on my feet to the extent people think I am drunk.Obviously I have been to my GP but the best she could suggest was low levels of vitamin D after ruling out Parkinsons Disease and inner ear problems.Well just today I have had my worst ever angina episode brought on by pumping up a bike tyre.I normally do not suffer chest pain (i have a nitromin spray but have only ever used it 2 or 3 times experimentally) but this time I had central chest pain and was very short of breath.It brought me to my knees and really frightened me.I honestly thought I was having a heart attack.So in my mind I connected the dizziness with the onset of new and alarming angina symptoms.Anybody with experience of dizziness that was directly attributed to angina?"
"Angina","Swelling","I've been swelling for a month, can this be caused from the calcium channel blocker? I'm currently taking 5mg amlodipine twice a day and 60mg isosorbide once daily. I was diagnosed a year and half ago with Prinzmeta angina. I have gained 36 pounds in one month! Is this really possible? Any thoughts? I've been swelling for a month, can this be caused from the calcium channel blocker? I'm currently taking 5mg amlodipine twice a day and 60mg isosorbide once daily. I was diagnosed a year and half ago with Prinzmeta angina. I have gained 36 pounds in one month! Is this really possible? Any thoughts? "
"Angina","Being alone and having angina","I have angina and it is flared up had a bad spell tonight real scary but Nitro took it away I have to be alone in the daytime while my son goes to work and my granddaughter goes to school does anybody else have to be alone in the daytime and have angina"
"Angina","Prinzmetal angina ","I have Prinzmetal angina. My first attack was when I was 44 but not diagnosed until I was 51. I just recently found out i have eNOS T786C mutation which most likely is causing the vasospams. I'm curious if anyone else has been diagnosed with this mutation. A doctor that is doing research on Prinzmetal patients recommends taking L-arginine. Anyone else take this supplement? If so has it helped? I have never had an EKG during an attack and was wondring if ST segment elevation is ALWAYS present on an EKG during spasm?"
"Angina","Admitted to hospital again. Discharged with being told there is nothing wrong.","Was admitted to hospital again last Friday. The 3rd time 2half months. Went in with chest pain to the left side of chest and to the back. But most worryingly I had to me a big dizzy spell whilst I was driving. That being said scared me.Had an ECG and some blood took . Heart rate was on the low side 43 beats/min.Moved onto the AMU WARD. Was then visited by the ward consultant. Explained what happened and was told that I have unstable angina or ischema heart disease(posh word for angina). Great I now have a diagnosis.Was then visited by a cardiologist who then said I can go home as there is nothing wrong with me or my heart. If I get any chest pain I am to see my GP for pain management.gone back to work had some bouts of chest pain and feeling alot more tired . Used my gtn spray which did help.Just so Fed up with the hospital."
