"label","discussion_title","discussion"
"Stroke & Tia","Starting on 10mg escitalopram, worried about possible side effects","I've been prescribed escitalopram by a specialist in relation to having a stroke. I'm already on clopidogrel and atorvastatin daily, would there be any possible side affects in taking with this combination?Plus I see various cases of side effects in general, this scares me and I'm not sure whether to start these or not. "
"Stroke & Tia","TIA Mini Strokes....","I believe I've been having TIA strokes for a number of years.   Perhaps for the last 5 years or so.   I end up with the back part of the right side of my tongue have pins and needles and my speech becomes slurred.   I also get a numbness in my face.   Currently one side of my body feels heavier than the other side (for several years now).  Even though I pass all of the motion tests and pass the MRI, Ultra sound, and the neck scan I still know something is not right.  I even feel like only one side of my throat is doing all the work when I swallow....   What should I do next for testing or help?   Could this just be a nerve issue?   These events last about 20 minutes and I could have several a day, or a couple times a month over the course of years now.  Sorry this is so long.I believe I've been having TIA strokes for a number of years.   Perhaps for the last 5 years or so.   I end up with the back part of the right side of my tongue have pins and needles and my speech becomes slurred.   I also get a numbness in my face.   Currently one side of my body feels heavier than the other side (for several years now).  Even though I pass all of the motion tests and pass the MRI, Ultra sound, and the neck scan I still know something is not right.  I even feel like only one side of my throat is doing all the work when I swallow....   What should I do next for testing or help?   Could this just be a nerve issue?   These events last about 20 minutes and I could have several a day, or a couple times a month over the course of years now.  Sorry this is so long."
"Stroke & Tia","hemlanopla","does anyone have this problem also. i have had this condition for almost 5 years now since my stroke  .also i seem to show no fellings about anything or anyone.completely different than i was before "
"Stroke & Tia","New","Just had a TIA and not gonna lie, I’m pretty worried about the future. I am 49 and they said it was caused by an old blood clot. This has now been cleared away but they have put me on Plavix 75 for the rest of my life. "
"Stroke & Tia","THESE MIMICS ARE NOT TIA, BUT WHAT?","My symptoms are always the same and have been going on for months; I feel a flushness in the right side of my face and my right foot feels heavy. Symptoms last less than a few minutes. Earlier this year I went to the hospital and over the next 24 hours was tested for pretty much everything. The diagnosis was that it was definitely not TIA.But what is it? The doctor suggested it might be a lack of electrolytes. I frequently drink a bottle of wine in the evening and always have a Monster beverage in the morning. Since my hospitalization I have daily taken a hydration multiplier yet my symptoms persist.I am a 67 year old Caucasian male in excellent health. With my diagnosis the doctor said ""whatever you are doing, continue doing it"". The only prescription drugs I take are an occasional Lorazepam and I rarely take Zolpidem. Occasionally at night I vape marijuana. All this helps me sleep.Once, and only once before I was hospitalized for the tests I tried to print and found that I could only print in a very small and infantile way. That scared me but that issue has never recurred. My speech has always been fine. When I have an attack I can still walk but my pace is very measured. Until yesterday I have not had any attacks. Yesterday I had 5 {by far a record}. Today I had none.Has anyone else has similar issues? Any thoughts?Has anyone else has any symptoms like this? "
"Stroke & Tia","Stroke or not","A week ago I had an episode where I couldn't stand without falling and severely slurred speech and weakness down my left hand side, I was taken to hospital where the initial diagnosis was a stroke. I was transferred to a specialist stroke unit, where after 5 days of scans and an angiogram I was informed that I had not had a stroke as nothing showed up on scans or tests. Please help as I am now in limbo as I still have weakness down my left side and I am being discharged by the stroke team, I am no nearer to knowing what is wrong with me. I believe it to be a stroke but the drs tell me it isntA week ago I had an episode where I couldn't stand without falling and severely slurred speech and weakness down my left hand side, I was taken to hospital where the initial diagnosis was a stroke. I was transferred to a specialist stroke unit, where after 5 days of scans and an angiogram I was informed that I had not had a stroke as nothing showed up on scans or tests. Please help as I am now in limbo as I still have weakness down my left side and I am being discharged by the stroke team, I am no nearer to knowing what is wrong with me. I believe it to be a stroke but the drs tell me it isnt"
"Stroke & Tia","Tia attack ","Hello everyone I had a what you call a mini stroke tia about 3 weeks ago I'm 47 never been so scared 😳 I woke up one morning made a coffee sat back down my right arm went limp my speech was slurred only for like a second my partner knew exactly what to do got me to squeeze his hand etc etc went to the doctors had four aspirin in one go and one every day until my hospital appointment which was 7 days time I went to the appointment not knowing what to expect had ecg and blood test was there anyway from having them done by the nurse at doctors all came back fine I'm now on clopidgrel zentiva tablets until my scan which has not come through yet I've been genuinely in good health I smoke which now I'm trying to give up my mum had a stroke when she was 52 effected her right side I was all so waundering if these tablets effect a woman's monthly bleed I've just come off the depo jab about over 2 months ago so new to this Hello everyone I had a what you call a mini stroke tia about 3 weeks ago I'm 47 never been so scared 😳 I woke up one morning made a coffee sat back down my right arm went limp my speech was slurred only for like a second my partner knew exactly what to do got me to squeeze his hand etc etc went to the doctors had four aspirin in one go and one every day until my hospital appointment which was 7 days time I went to the appointment not knowing what to expect had ecg and blood test was there anyway from having them done by the nurse at doctors all came back fine I'm now on clopidgrel zentiva tablets until my scan which has not come through yet I've been genuinely in good health I smoke which now I'm trying to give up my mum had a stroke when she was 52 effected her right side I was all so waundering if these tablets effect a woman's monthly bleed I've just come off the depo jab about over 2 months ago so new to this "
"Stroke & Tia"," 3Years after a mild stroke, i am experiencing TIA type symptoms daily? My consultants say its stress functional symptoms.Help me someone Please!!","3years ago I had a mild stroke, and since that day, ive been having TIA type attacks near daily. WHY? I need answers and help PLEASE.Hi my name is Dave.I am requiring any help feedback, as to whether anyone else seems to have or have had recurring stroke like symptoms, 3years after a small stroke. With the help of my wife and others, I have compiled this.8years ago, at the age of 39 yrs. I was a high flying energetic senior manager within a large uk-ftse. company, I had worked for many large UK corporations in a senior position very successfully, and also Director of my own businesses, when I suffered a large nervous breakdown.This was due to 20years 15hour day 6/7days a week workaholic lifestyle, in senior business management working for private and public companies.I suffered and am still suffering with hypertension, high cholesterol, and abnormal electrical QT wave diagnosed when I was 24years old. Due to constantly having heart pain, I underwent stress tests which I was unable to complete, after having an angiogram, it was then found that under stress, my heart arteries and blood vessels constrict severely causing me pain.All this eventually with my high work ethic, caused me to have a nervous breakdown, I then was unable to work and I fell into severe depression, all this was been treated with medication as belpw.Then 3years ago whilst having a nice stroll near the beach at Cleethorpes, with my wife, I experienced loss of feeling in my left leg for approx. 10minutes and then the same thing in the left arm. My wife and I laughed it off, wondering what was going off, I also felt unwell and dizzy so we decided to drive back home to Doncaster.My left side felt weak, so after having a couple of drinks we went to bed early.The next morning I was unable to wake up and get up properly, so my wife came upstairs and noticed that the left hand side of my mouth and eye had drooped on the left side of my face.I was very dizzy and unsteady and weak on my left leg and left arm, and I had this very severe pain behind my left eye socket, and my wife states that I was slurring and unsteady due to dizziness.Luckily my 24year old daughter who had just popped in mentioned to my wife, that this looked like a stroke, the paramedics who came out were shocked that on inspection I had not gone to the hospital for treatment the day before, they immediately took me into Doncaster Royal Infirmary for hospital treatment.I was treated for a stroke and subsequent CT, MRI scans and the consultant reports within the first 48hrs states as follows;‘‘ This gentleman’s symptoms suggestive of ataxic hemiparesis, would be in keeping with a lacunar syndrome although the white matter changes in the MRI are more predominant in the left hemisphere than the right and I cannot identify any clear brain stem lesion on review on the PACS today.Undoubtedly there is some functional overlay component. This gentleman’s presentation is in keeping with his significant history of depression. His signs would be in keeping with a lacunar stroke and I note that carotid dopplers show carotid atheromatous disease in the asymptomatic artery, Therefore it is entirely reasonable for him to be on appropriate vascular preventative therapy. He is aware of persistent sensory deficit which is causing him anxiety.’’I have been diagnosed as having cerebral vascular disease, hypertension, angina, diabetes type2, reflux, glaucoma, asthma, depression.I am on medication for my above health issues as follows, Clopidogrel 75mg, Amlodopine 10mg, Montelukast 10mg, Atorvastatin 40mg, Irbesartan 300mg, Bendroflumethaizide 2.5mg, Pregabalin 600mg, Metformin 500mg, Isosorbide Mononitrate 60mg, Lansoprazole 30mg. Salbutamol and Seretide inhalers. Glyceryl Nitrate GTN spray for angina. Cocodamol and Paracetamol for pain management.However from the moment I had this mild stroke I have been getting recurring stroke like symptoms, for now 3years after.Initially my left leg had a small shake uncontrollably, however since being prescribed Pregabalin in the 1stsix months, I have not hardly had a recurrence, just slight shakes now and then.These episodic attacks are now as frequent as three times a day and sometimes 7days a week, where I suffer episodes of stroke type symptoms, during my sleep, and twice during the day.These attacks which can be from light to severe attacks are as follows, a light attack feels like an electrical current going through my head and dizziness, and then a bad attack sometimes precedes with a tingling numb-like feeling in left-hand side of my face, which then ends with me displaying the symptoms as already described on numerous occasions and literally ends with me sleeping heavily, and my leg and arm feels like a lead weight, these have been seen by many medical professionals within Royal Hallamshire Sheffield Hospital, Doncaster Hospital, the nurses at the local GP and local CMHT.A heavy attack has the following symptoms, dizziness, pain in my head, a drooped mouth and left eye and left hand-side face, weakness in left arm and left leg, unable to walk, slurred speech, tingling in the left-hand side of face, blurry vision. These attacks whether light, medium or heavy, always ends up with myself being completely fatigued, confused with dizziness and then my brain forces me to sleep, from 2 to 4 hrs. or so.These attacks happen during my sleep, as my wife is unable to wake me up in the morning and when i do finally wake up, i have the tell-tale left sided face droop etc, they can happen anytime of the day, whilst I am sat watching tv etc. sometimes 2 to 3 times a day for up-to 7days. My memory is terrible, i am unable to concentrate for long periods, i also lose my balance a lot, and I sometimes have a very severe pain, behind my left eye socket, and this does not go away with painkillers.However after an attack, my limbs are weak for a day after.Once i have recovered ie woken up after a sleep from 2 to 4hrs, i feels sometimes like I am drunk and very hung-over for a day or two, I am completely washed out, with varying pains, headaches and i am unable to walk once these attacks happen and i am very weak on my left side leg and arm daily and on-going.I get dizzy spells during an attack and also when im not having an attack.Also I am slurring, or mumbling during an attack, my speech is clear when I am not suffering attacks however my wife and children have stated that sometimes i say the wrong words or whilst speaking sometimes put the wrong words that im trying to say, in the wrong part of a sentence, which they find amusing, and i find frustrating and angry with myself for doing that, but i do not have slurred speech outside an attack unless I am tired..My vision has deteriorated since the stroke, and my left eyesight is terrible, i have just been diagnosed with glaucoma and diabetes and early stages of diabetic retinopathy, however the medics are looking into my eyesight issues but with no joy.I have also been experiencing in addition to the other symptoms, pain in my bones on my left side and back, especially when i retires to bed at night, to the point where we have had to obtain a loan to purchase, a £3000 hospital type adjustable bed, which has not really alleviated the pain.I am under a psychiatrist for depression, but nothing seems to be working for me, I am on medication, I have been tried on different medication over the 8years and im currently on 40mg of fluoxetine a day. My depression seems deeper since the stroke and i am struggling daily.Im under a neurologists at Sheffield Royal, but they have put it down to functional symptoms due to stress, I have been recommended for psychotherapy, but will not be allowed down this road until my depression stabilises, we need help or any information from stroke survivors, have you suffered anything like this...I feel like im a pain to the medical profession, and as a previous troubleshooter in management and business, in working as a consultant in performance and productive environments and with working knowledge of performance measures within the national health service, i feel I am a problem to performance and productivity figures as i am still on the consultants caseload. However these are just my feelings, and does not reflect on anyone’s professional expertise.My local GP, is understanding and very GOOD at helping me emotionally and with medication to control my symptoms.Ive been tested for bells palsy, ms, but no joy, does anyone have these effects or symptoms after 3 yrs after a stroke?I have never ever regained the strength in my left leg or arm, this was only a small stroke, due to clotting from furred up carotid artery the consultants have informed me.I am constantly in turmoil over this, feeling very depressed and even suicidal on a daily basis, My stroke was not a bleed, it was a mild stroke, possibly caused by a clot from the diagnosed furred up carotid artery in my neck. I just need some answers or other experiences and how they have coped or resolved. My grown up children, aged 30, 24 and 21 and myself and wife are getting exceedingly worried, as I am having more of these episodes especially over the last 8-10months.This is affecting my whole family too, in a depressive way.I need help and answers and im praying for answers, please help someone, all this makes me feel very suicidal.Doing this email is very hard mentally as i am constantly drained, it has taken me 3 weeks on and off to try and compile this email with the help of my wife and others. ThanksKind RegardsDave and Nicola"
"Stroke & Tia","Old Bleed and mini strokes","Hi, just looking for a bit of advice as getting information from the hospital is proving very difficult. They simply don't seem to know.My Dad collapsed and was rushed into hospital weeks ago. Doctors have said he has an old bleed on the brain which has caused the problem. He was always active and showed no signs prior to the collapse but since he has lost the ability to talk. He can make sounds and looks as though he is making conversation but can not string any words together that make that we can understand. He has developed chest infections and has got pneumonia which they have said is delaying scans that they need to do to ascertain what is wrong. He has allegedly subsequently had a series of mini strokes and is much worse now. They have said he is going to be moved to a Neurosurgery ward so they can assess him further. They have mentioned quality of life, whilst other doctors are still saying they don't know whats wrong so can say whats happening yet. Has anyone anything they can add that can help understand the current situation. I'm hoping the quality of life was just to say if he will be able to be independent and assess level of recovery rather than anything terminal. They could make things clearer rather than using such terms.Sorry for war and peace Does anyone have any recommendations on what we should be asking the doctors as this is completely new territory for me.Thanks in advance"
"Stroke & Tia","My mom suddenly have difficulty speaking  ","So yesterday my parents had a big fight. My mom was so angry she couldn't sleep. This morning she was  able to talk but then she had trouble breathing and squeezed her chest. Her cheeks were very red . As a result she couldn't talk without hissing in pain. She has difficulty speaking as if something was slowing her down. I wonder if she had a stroke or this is a symptom of an upcoming stroke ? Or if she will be able to recover.So yesterday my parents had a big fight. My mom was so angry she couldn't sleep. This morning she was  able to talk but then she had trouble breathing and squeezed her chest. Her cheeks were very red . As a result she couldn't talk without hissing in pain. She has difficulty speaking as if something was slowing her down. I wonder if she had a stroke or this is a symptom of an upcoming stroke ? Or if she will be able to recover."
"Stroke & Tia","Just returned to work, almost 2 years after a stroke. Having some difficulties and new symptoms ","I had a left brain stroke in Feb 2016. I have worked very hard to rehab and didn't let my job push me into coming back before I felt I was ready. As a result I was terminated 3 months after the stroke. I continued to work on recovery. When I felt I was ready I began seeking employment elsewhere (partly because I couldn't go back to working 70 to 75 hrs a week, let alone the 52 they expected and also I felt very let down that after all my hard work on their behalf not only did they fire me but they never even came to check on me or call or anything.) I even tried moving to a different state to seek employment but it seemed no one wants to hire a stroke survivor. (BTW you can't even tell at this point that I had the stroke by watching my movements) I do fatigue more easily but this i've been told is to be expected. I just returned to work (unfortunately for the same company) but part time and starting at the bottom again) My 4th day working, I was placed on second shift working 91/2 to 10 hour shifts. The next day I began experiencing tingling and numbness ""flowing"" into my tongue, throat, and the right side of my face. I know that over time nerves coming back alive and ""spurt fireups"" have been part of the recovery but this feels different. Is anyone else experiencing this. I don't have insurance ( I had it when I had the stroke and they paid for nothing anyway) I take 4 baby asprin whenever this happens and it seems to help but I don't know if I should be going to the hospital or if I'm just working myself into a state of worry over normal recovery things. I would love to hear from other stroke survivors to see if anyone else has experienced anything like this. I can't get long term disability because I was a stay at home mom for alot of years and went back to work as a contractor with the post office so I don't have enough time in for ssi disablility and the company is only paying me 8.50 an hour now. I dont know what to do, help please, I don't want to be a burden to my family.A"
"Stroke & Tia","i  have a para central scotoma and wondered  if there was ","had a field vision loss called a para central scotoma Anyone else have this problem and  do you know of anyone who has recovered  from it and got vision back in the blind spot "
"Stroke & Tia","Partial field vision loss","I am looking for  any information on loss of field vision ie eye  exercises  to excite the healing process in the brain  or any other stroke survivors with the similar problem  to find out  their experiences"
"Stroke & Tia","Tia/migraine?","On 6th December my 71 year old husband had a suspected Tia symptoms were head ache shimmering in corner of right eye described by him as like looking through water plus slurred speech which lasted a few mins.  I was talking to him and  afterwards he said he knew what he wanted to say but could nor find the right words.  He went to A and Rand was seen by the doctor.  Blood tests were fine except for high triglycerides.  Examination was normal. It was diagnosed as possible Tia.  2 days later he saw  the consultant  after having a Doppler scan on the neck this was ok and after asking lots of questions the doctor said he thought it was a migraine even though he had  never had one in his life.   At the a and e he was put on 300mcg aspirin.  The consultant t old him to stop.  About a week after that . He had  an mr i brain scan together with an ear scan which had a already been booked for other reasons.  He was told not t o drive for a month and he would see him in clinic 6/8 weeks.  His appointment is 19th Jan. The consultant said he would be very surprised if the mr i showed anything.  He has a copy of the letter to the gp saying it was thought to be a migraine not a Tia.  Does all this sound ok.  He has type 2 diabetes asthma/copd arthritis and is overweight.  He had not had any other  episodes and was completely back to normal before arriving at a and e.  I would add our son aged45 had a possible Tia 2 years ago but this was because he had let his diabetes go out of  control. He has been type 1 diabetic since he was 2.  I assume they took this Into account. The other thing is he is wanting to start driving again as I don't drive.  One month will be 6Jan but 4 weeks to the day will be the 3rd of Jan.  Do you this will matter if drives on the third.  Thanks."
"Stroke & Tia","TIA / Mini Stroke experience","Hello everyone  I am a 22 year old female and believe I may have has a TIA (Mini stroke) On wednesday evening I got home and looked in the mirror the take my makeup off and noticed my vision was slightly strange in my right eye as I couldnt see part of the right hand side of my face, I then looked down at my phone and again I couldn't see the buttons on the right side or my right hand. I was alone and had a bit of a panic attack as my vision is normally perfect /no glasses no contacts or anything. I called the NHS helpline and the lady on the phone was lovely and told me to get to a hospital within the next hour, she rang through to them so they were expecting me. Whilst on the phone my boyfriend arrived home so we got straight in the car and drove to the hospital. i tried putting the hospital postcode in the sat nav but kept getting the number mixed up no matter how many times i had memorised them, In the car i then felt extremely spaced out and had a strange sensation in my head, pain like a headache but different, I then lost feeling in my right hand and it went all pins and needles and numb. I then had a couple blood tests once at the hospital and whilst waiting my boyfriend was talking to me about my day / favourite tv shows etc and I couldn't answer any of his easy questions, it was like I knew the answers but the more I tried to find them in my mind the more blank it went and then i'd get upset. The hospital kept me in and after exams i was finally in the hospital bed at 4:30am , The doctor woke me up at 6:30 to run through the plan of action with me, my CT scan had come up normal, however he is treating me for a stroke, and gave me aspirin to thin my blood. He then said he is arranging a couple of eye exams due to the vision loss and also he wants to get an MRI booked in asap. They didn't let me go home the next night either. My blood pressure was very low almost every check. I had lots of eye exams and then kept asking if i could go home, the doctor said I should stay in as the tests will all get done quicker however if i really don't want to stay I can go home and have everything done as an out patient but if i feel strange still I need to come back asap. So I am now home after three days in hospital. I have to see my GP on monday and am currectly awaiting an OCT eye test, an FFA eye test (friday) and an MRI, I feel generally pretty weak and spaced out and a bit worried about the thought that it is very likely to have been a TIA. Any thoughts?x "
"Stroke & Tia","Family member treating TIA naturally","So my uncle had a TIA (mini stroke) his wife is a nurse so when he explained his symptoms numbness, weakness in arm ect she told him it was a TIA but he doesn't need to go and see a doctor ect because she is very anti drugs and doesn't trust doctors so instead she has told him he can cure it naturally by taking magisum and q10 and exercising as well as watching what he eats so he doesn't go on to have a full blown stroke. When he had this TIA "" his blood pressure was up to 180 and he went numb on one side it only lasted a short while but sounds not good. He hasn't gone to seek any real medical help and has just done what his wife told him to do, take his natural supplements and do more exercise and watch what he eats. Though it does seem to be doing him good as hes lost weight and his blood pressure is down but I am still worried about him having a stroke as he hasn't gone to see a doctor about it. Hes in his early 60's. So I am asking on here if he has done the right thing or not?So my uncle had a TIA (mini stroke) his wife is a nurse so when he explained his symptoms numbness, weakness in arm ect she told him it was a TIA but he doesn't need to go and see a doctor ect because she is very anti drugs and doesn't trust doctors so instead she has told him he can cure it naturally by taking magisum and q10 and exercising as well as watching what he eats so he doesn't go on to have a full blown stroke. When he had this TIA "" his blood pressure was up to 180 and he went numb on one side it only lasted a short while but sounds not good. He hasn't gone to seek any real medical help and has just done what his wife told him to do, take his natural supplements and do more exercise and watch what he eats. Though it does seem to be doing him good as hes lost weight and his blood pressure is down but I am still worried about him having a stroke as he hasn't gone to see a doctor about it. Hes in his early 60's. So I am asking on here if he has done the right thing or not?"
"Stroke & Tia","What do I say to friend who's just had a stroke?","Hi all, looking for advice - I'm visiting a close friend tomorrow who suffered a stroke last week (early 50s). She has emailed me but her words are jumbled and she says her speech and leg is badly affected. She is scared and feels trapped inside her body. I don't know much about stroke. Will she be able to understand me? What are the best things to say/do or not say? Any advice appreciated. Thank you.Hi all, looking for advice - I'm visiting a close friend tomorrow who suffered a stroke last week (early 50s). She has emailed me but her words are jumbled and she says her speech and leg is badly affected. She is scared and feels trapped inside her body. I don't know much about stroke. Will she be able to understand me? What are the best things to say/do or not say? Any advice appreciated. Thank you."
"Stroke & Tia","Possible TIA 31 years old","Hi all, this is my first time writing on a discussion board but I’m terrified and need advice. I was driving to work yesterday morning when my peripheral vision went white and blurry, i got very dazed and couldn’t see the cars next to me. Luckily I didn’t crash. I went to my GP who sent me straight to A&E as he wanted a scan done to be safe. I got to A&E and was seen by an ophthalmologist who ran tests on my eyes and gave them the all clear. He has ordered tests for TIA but I have to wait for the appointment for that, nd have to go for a field vision test on Monday. I didn’t not get a scan done and am now so nervous that it will happen again or worse! The only thing he could think of was that it could be because of my contraceptive pill (I have been on it for 15 years on and off) he said I’m too young and too healthy (I don’t smoke) for this to happen and it’s worrisome! He didn’t tell me to stop taking the pill so I’m wondering if I should, or do I wait for Monday? It’s saturday now, I wish they had done all the tests last night, the worrying is really getting to me! Any advice appreciated! Hi all, this is my first time writing on a discussion board but I’m terrified and need advice. I was driving to work yesterday morning when my peripheral vision went white and blurry, i got very dazed and couldn’t see the cars next to me. Luckily I didn’t crash. I went to my GP who sent me straight to A&E as he wanted a scan done to be safe. I got to A&E and was seen by an ophthalmologist who ran tests on my eyes and gave them the all clear. He has ordered tests for TIA but I have to wait for the appointment for that, nd have to go for a field vision test on Monday. I didn’t not get a scan done and am now so nervous that it will happen again or worse! The only thing he could think of was that it could be because of my contraceptive pill (I have been on it for 15 years on and off) he said I’m too young and too healthy (I don’t smoke) for this to happen and it’s worrisome! He didn’t tell me to stop taking the pill so I’m wondering if I should, or do I wait for Monday? It’s saturday now, I wish they had done all the tests last night, the worrying is really getting to me! Any advice appreciated! "
"Stroke & Tia","Stroke caused by pacemaker? Antidepressant use","My grandfather, aged 90, with diabetes and several clogged arteries, had a pacemaker implanted in July. He didn't react that well to the surgery, reporting the usual discomfort and some pain in the first weeks. Then he started getting apathic, low appetite, and had full conscious that he wasn't that well, but still didn't seem to care about it when we asked how he was feeling.About a month ago, we took him to his MD, who prescribed escilatopram, because he seemed ""depressed"".Then the nightmare began. In the first/second day, hallucinations, mental confusion, couldn't recognize anyone or where he was (at his own home), couldn't even speak or formulate a thought. We stopped the antidepressant usage but it was too late. By the third day he had a huge hyperglycemia crisis, where the glucose level reached almost 500 mg/dL. We had to inject rapid acting insulin to bring the glucose to regular levels, because his long-acting insulin couldn't to the job, and it's been like that ever since. Can't eat a single bread, single potato, or the glucose level shoots up.The doctors said he could've had a stroke, kidney disease and even prostate cancer. Though, they can't even do a CT scan or MRI because of the pacemaker implant.He now looks like he's dying and it gets me deeply sad and angered because we can't get any answers on how to try to treat a person so dear to us, who was in full conscious a few weeks ago and now looks like he's about to die.Can I get a few insight from you here? Some similar case/experience?Thanks in advance"
"Stroke & Tia","Allopurinol and Ramipril","I am taking Allopurinol and already taking Aprixabans 5mg twice a day and Ramipril 2.5 twice a day, and Bisoprolol 2.5 once a day.  I have a high level of gout and since I've been taking the Allopurinol I have a lot more promblem with fatigue.  Just want to know anyone recovering from a stroke and has gout.  I am taking Allopurinol and already taking Aprixabans 5mg twice a day and Ramipril 2.5 twice a day, and Bisoprolol 2.5 once a day.  I have a high level of gout and since I've been taking the Allopurinol I have a lot more promblem with fatigue.  Just want to know anyone recovering from a stroke and has gout.  "
"Stroke & Tia","Is it possible to start feeling depressed two years after a stroke?","My dad had a brain stem stroke two years ago. The first six months were the most difficult since he needed help all the time. After that he started driving and working normally and he was feeling good overall. When the stroke happened we also discovered that he had diabetes and high blood pressure. Because of that he takes a lot of pills. One year after the stroke we started to notice that he wasn't as happy as he used to be. Since he didn't even consider the possibility of going to a therapist his neurologist prescribed him Lexapro. I think it helped but now, two years after the stroke, I think he is depressed. He says that his legs hurt sometimes and often says that he doesn't feel like doing the things he used to love and he prefers staying home that going out. He is only 57 and I don't know what to do. I try to cheer him up but sometimes it's very hard to do so and I get very frustrated. I've noticed that his blood pressure is very low sometimes, like 10/6. Maybe that's the reason why he feels like sitting/lying down all the time? Can anybody help me?Thanks,Concerned daughter"
"Stroke & Tia","TIA - Amaurosis fugax?","Hello. I know you're not medical professionals, I'm just looking for a little reassurance if anyone can oblige? I have spent the last few days rigid with fear and I'm too scared to be left alone through fear of having a stroke and I'm scared of eating the wrong thing..I was diagnosed 5 days ago by both GP and neuro consultant, as having a tia and have been prescribed 75 mg aspirin and 20 mg statins and told not to drive for a month as I'm at risk of a stroke.My day started as usual.. I was sat on my kitchen worktop talking to my hubby, I jumped down off the worktop to follow hubby outside, as I put my head up I was aware that something was wrong with my vision in my left eye, I followed my hubby outside and told him I couldn't see properly, looking straight ahead everything below my sightline was black yet I could see clearly above sightline, my eyesight was literally split in two, but just the left eye. I stood still for a minute and hubby then guided me to sit down, where my sight just went back to normal within 10 seconds. I had no other symptoms and no pain anywhere. The whole episode from start to finish lasted 2/3 minutes.So, I suppose I'm looking for reasons.. I'm 47 years, Im a casual smoker and I know this can be a cause, but would this show up in an MRI? I have not touched one since and never likely to again! I'm 8 stone so no weight problem. I've had some tests at my local stroke assessment unit which all appear fairly normal? BP 123/82. Pulse 62. ECG normal. Angiogram/MRI normal. Bloods showed cholesterol at 5.6, but GP doesn't find that overly worrying? (I don't know anything about cholesterol). All other bloods normal, not diabetic either. I do suffer from anxiety and at mo it really is off the scale so please don't put anymore fear in me 😩 At the time neuro tried to reassure me that my age, weight, not diabetic, BP good etc, puts me at even less risk, but for me all I'm hearing is that I'm at enough risk to warrant meds and driving ban for a month like any other person who has experienced a tia. Honestly my head is really spinning, am I being stupid, overly anxious?thanks in advance 😊"
