"label","discussion_title","discussion_link","discussion"
"Hypertension","how much cq10","https://patient.info/forums/discuss/how-much-cq10-657631","I am taking metoprolol 50mg one time a day and have added cq10 100mg. On the bottle it says one to two a day. Would it be ok to take two? Has anyone seen any results?"
"Hypertension","BP Massive Variations","https://patient.info/forums/discuss/bp-massive-variations-657441","Long story short(ish). I was told I had raised BP several years ago, typically around 145/85 and was put on Candersartan. I bought a home BP machine and for 2-3 years never really saw much of difference in it. There were times it would come down to 120/80 but generally it was at best 135/80.Then about 18 months - 2 years ago I bought a larger cuff for my machine as I always found the one that came with the machine a little tight. This made a massive difference and my BP was always 120/80 or 110/80. Only then did I realise the importance of getting the right size cuff!Anyway, whenever I saw my GP they would test my BP and the results they got where always a lot higher typically around 155/95 but I would explain that whenever I test it at home it's 120/80 to which they would say that they trust home readings and that they know I have white coat syndrome and suffer from anxiety anyway.One of things with my anxiety is I get ectopic heartbeats, these come and go but for the past 2 months I've been getting them a lot. I know that if I take a beta blocker they go away so a month ago I went to my GP explained the situation and asked for some beta blockers that I could take on days when I was getting lots of ectopic beats. The doctor agreed but said to be careful about taking them with candersartan incase it lowered my BP too much.I then found that if I took the beta blockers I got no ectopic beats but if I stopped they returned so in the end I stopped taking candersartan and just took the beta blockers.So yesterday I go to see my GP, explain I'd stopped taking candersartan and that I had now run out of beta blockers so could I have some more. She said that she was a bit concerned about stopping candersartan as it's better at lowering BP than a beta blocker and took my BP.It was the highest I've ever seen it 165/111. I explained that when I take it at home it's 120/80 and so she asked me to take my BP twice a day for a week. Seeing that high reading really freaked me out and I've struggled to get it out of my mind ever since.Anyway, when I got home yesterday I took my BP and it was 125/85. Later that day I was reading up about BP and found that you are meant to recalibrate your machines every 2 years. This freaked me out a bit as mine is probably 7 years old and so I started to worry that my machine was wrong and the readings at the GP were in fact correct. I ordered a new machine there and then which arrived today. It's a much better machine, Omron M3 Comfort but when I took a reading it shocked me as it was coming up as 155/105. I took 3 readings all about the same. I then switched back to my old machine that always tells me it's 120/80. This time though it couldn't even give me a reading as the BP was so high. After several attempts it too said something like 150/100.Since then I've taken 2 sets of 3 readings with the new machine, averaging 159/105 with one as high as 171/110. Switching to the old machine it was coming up as 160/104.I now have no idea what to believe other than I know I'm now anxious, very anxious. Is my BP really around 155/100 and all those readings of 120/80 I've been getting were down to an old incorrect machine? If so why does the old machine also now give me high readings?I guess it could be the effect of stopping Candersartan but I'm only on 1x 16mg tablet and I took my BP at the weekend just 2 days before seeing the GP and then it was 120/80 so how has it jumped 40 points systolic and 20 points diastolic in just 3 days?Equally how this morning at 9am was I getting 120/80 and yet just now at 10pm I'm getting 152/100?I just don't know what to do or believe and, as I'm sure you can tell, I'm freaking out which obviously isn't helping matters either."
"Hypertension","Hypertension Awareness - World Hypertension Day","https://patient.info/forums/discuss/hypertension-awareness-world-hypertension-day-657536","Measures to prevent Hypertension:-Maintain normal body weight for adults (e.g. body mass index 20–25 kg/m2)Reduce dietary sodium intake to <100 mmol/ day (<6 g of sodium chloride or <2.4 g of sodium per day)Engage in regular aerobic physical activity such as brisk walking (=30 min per day, most days of the week)Limit alcohol consumption to no more than 3 units/day in men and no more than 2 units/day in womenConsume a diet rich in fruit and vegetables (e.g. at least five portions per day)The purpose of ""Health Awareness Hypertension"" by Health Please is to promote public awareness of hypertension and to encourage citizens of all countries to prevent and control this silent killer, the modern epidemic."
"Hypertension","High BP and anxiety","https://patient.info/forums/discuss/high-bp-and-anxiety-656691","So will try to be short. Had a funny turn last week at work heart was beating 105 (iwatch). Went light headed. Couldn’t get my breathe. Was only sat at PC so wasn’t even stressed. Nurse took my BP was 168/102. Anyway she told me to get on at docs. BP stayed around the same all that night and next day. Even at docs was ridiculously high. Doc listened to chest. Also he did a heart trace which showed normal except a Right bundle block. He said they don’t treat this as it’s very common and not dangerous. I told him how I suffer from anxiety and he thinks thats what my high BP and SOB is down to. Prescribed me 40mg of Propranolol twice a day. This had brough down my heart rate and my blood pressure is looking so much better however I still have periods of the shortness of breath which is scaring me a little. Back at docs on Thursday. Anyone else have same as me. Continually thinking I’m about to have a heart attack!"
"Hypertension","Bicarbonate of soda raising my BP.","https://patient.info/forums/discuss/bicarbonate-of-soda-raising-my-bp--656647","I took some bicarbonate of soda just before my dinner and my BP has shot up to 167/117. It’s normally around 145/95, I’ve also got terrible headaches since taking it. Has anyone else experienced this, I took it to relieve my hearburn, but it’s making it more severe. 😬I took some bicarbonate of soda just before my dinner and my BP has shot up to 167/117. It’s normally around 145/95, I’ve also got terrible headaches since taking it. Has anyone else experienced this, I took it to relieve my hearburn, but it’s making it more severe. 😬"
"Hypertension","I got some shocking news from the doctor, what should i do?","https://patient.info/forums/discuss/i-got-some-shocking-news-from-the-doctor-what-should-i-do--656634","Am 20 years old but today i went to the hospital to check on my B.P but it was 173mmhg/98, pulse 100b/min.Am really worried because the doctor told me i might need a surgery yet i come from a very poor family of a single parent(mother) since my father abandoned us some years back. Am really worried because i fear to die and live my mother alone.Please i kindly request for your help please."
"Hypertension","High Diastolic Pressure when active","https://patient.info/forums/discuss/high-diastolic-pressure-when-active-656426","Recently I've been experiencing a feeling of unwellness when active - even just slow paced walking. I feel weak, shaky, my hands and face feel numb and tingly, nausea, dry mouth, sweating etc. I started taking my blood pressure readings after walking or even standing and my blood pressure is high, particularly my diastolic pressure. It's consistently above 90 and I've seen it as high as 121. When I'm lying down, by pressure is pretty consistently 120/80. It's just when I move about. Even sitting in a chair seems to escalate my BP. I saw my doctor yesterday after getting a really bad episode. He's at a loss and my reasing was normal with him, but he referred me to get a 24 hour ambulatory BP monitor. However, it's not for a couple weeks.From what I've read, Diastolic BP shouldn't fluctuate too much - if anything, it should decrease during activity, so this is what's got me concerned. I have anxiety, but in the past, during anxiety attacks I've only seen my diastolic go into the low 90's. I don't feel like I'm having any serious anxiety lately, and I feel like I'm physically able to feel the spike in BP. I guess where I'm in the dark is understanding what normal fluctuations in BP are under exercise and stress/anxiety. What's dangerous? How concerned should I be? I'm on 1.25mg Bisoprol that I started taking for arrhythmia, but I'm thinking of upping to 2.5 because of the recent high BP. "
"Hypertension","Bloating and Blood Pressure","https://patient.info/forums/discuss/bloating-and-blood-pressure-656551","Is it true that bloating can increase your heart rates and your blood pressure specially the diastolic."
"Hypertension","High Blood Pressure","https://patient.info/forums/discuss/high-blood-pressure-655842","I have CHF and high Blood Pressure which is affecting my solitary kidney "
"Hypertension","Heat Stress due to medication???? Please any Info!!!","https://patient.info/forums/discuss/heat-stress-due-to-medication-please-any-info--655120","I’m 44 years old. Male. 6 foot. 230 lbs. Ok so just a bit overweight. I’ve been lazy for last year or so but have been actively walk/jogging for couple months. Plus mixing in other exercising. Few years ago I started on BP meds. Taking propanolol 40 mg/losartan 100 mg / ampolopidine 10 mg in the morning THEN in evening take Losartan 50mg/ Propanolol 40mg. Of course this is the combo my GP cane up with after several months and several visits. This is where I need any help. I work in a uncontrolled temp factory so gets very hot in summer months. And I get heat stress so bad it freaks me out. Flushing/sweats/fatigue. I’ve worked there for twenty years and since been on these med in was started bothering to the point I dread work. Any suggestion. Like experiences. Anything. Thanks!"
"Hypertension","Switched from lisinopril 10mg to hydrochlorothiazide 25mg","https://patient.info/forums/discuss/switched-from-lisinopril-10mg-to-hydrochlorothiazide-25mg-652872","ve tried almost every class of BP medicine there’s is. Started with amlodipine...horrible side effects that sent me to ER 3x. Changed to atenolol, even worse side effects. Then I took hydrochlorothiazide 12.5 mg but it wasn’t enough to bring BP down. Finally found lisinopril and after 8 happy months, I’ve got the dreaded cough. Cough so bad that I couldn’t talk at work (I’m on the phone a lot for work).Doctor decided to try hydrochlorothiazide again but at 25 mgs because she felt losartan would be too strong and side effects from that may hit me hard. Per the doctor, ok to stop lisinopril cold and I am now on day 3 of hydrochlorothiazide with high BP (139/95) and rapid resting heart rate (105). Headaches, dizziness and feeling foggy. Would this just be temporary since coming off one and starting another? I want to give it a few more weeks but I to feel better again. I’m almost ready to just deal with the coughing and get back on lisinopril so that my BP is stable.Any thoughts?"
"Hypertension","145/82 Blood Pressure, Should I be worried?","https://patient.info/forums/discuss/145-82-blood-pressure-should-i-be-worried--655106","Hi all, I suffer with anxiety and I'm on the medication Fluoxetine and I recently had my blood pressure taken at the doctors. The reading there was 150/89 but they gave me a machine to take home and it was 145/82. Could this be my medication or anxiety related or could I be living an unhealthy lifestyle? I have started exercising lately and eating less and also cutting down on drinking alcohol. Apparently at my age it shouldn't be any more than 120/80 and mines is far above that. I am only in my early 20's. Any advise?Hi all, I suffer with anxiety and I'm on the medication Fluoxetine and I recently had my blood pressure taken at the doctors. The reading there was 150/89 but they gave me a machine to take home and it was 145/82. Could this be my medication or anxiety related or could I be living an unhealthy lifestyle? I have started exercising lately and eating less and also cutting down on drinking alcohol. Apparently at my age it shouldn't be any more than 120/80 and mines is far above that. I am only in my early 20's. Any advise?"
"Hypertension","Bp medication ampolidine 5mg","https://patient.info/forums/discuss/bp-medication-ampolidine-5mg-654759","Hi after taking my bp for a month and 24 hr monitor which were brtween 142 -156 and being given 5mg ampoldine for just 3 days my bp is showing 126 which is good but im wondering will it keep dropping and possibly drop too low?im not due back to drs for 3 weeks?tia"
"Hypertension","Blood pressure after meal","https://patient.info/forums/discuss/blood-pressure-after-meal-654343","My experience with eating and blood pressure is quite different. Here's my most daily life : I woke everyday with BP 115/69...After drinking my coffee I go to work my BP is 128/8 until lunch time, after I eat my lunch my BP goes up to 150/95 to 16/100. I have to wait 1 to 2 hours and it goes down to 130/85 and it keeps going down to 120/80. the weird part I rarely experience that with dinner ( I don't know why ). I get ready to go to bed my BP is 120/80 and goes down throughout the night while i'm sleeping 109/60. NOTE : That doesn't happen to me everyday of my life but most of my days. I don't know one Doctor wanted to put me on Medicine and the other one said that I don't need it. I have been like that for 4 years now, I don't know if I'm doing the right thing not taking medicine or not.My experience with eating and blood pressure is quite different. Here's my most daily life : I woke everyday with BP 115/69...After drinking my coffee I go to work my BP is 128/8 until lunch time, after I eat my lunch my BP goes up to 150/95 to 16/100. I have to wait 1 to 2 hours and it goes down to 130/85 and it keeps going down to 120/80. the weird part I rarely experience that with dinner ( I don't know why ). I get ready to go to bed my BP is 120/80 and goes down throughout the night while i'm sleeping 109/60. NOTE : That doesn't happen to me everyday of my life but most of my days. I don't know one Doctor wanted to put me on Medicine and the other one said that I don't need it. I have been like that for 4 years now, I don't know if I'm doing the right thing not taking medicine or not."
"Hypertension","Are Medical Professionals Fallible? ","https://patient.info/forums/discuss/are-medical-professionals-fallible--653636","Five days after starting on Amlopidine (5mg) my yesterday and today it appeared as if my blood pressure had risen Ranging from 176-106 to 165-95. Consequently, being a little worried I rang 111. After answering a range of questions and waiting whilst the person at the other end of the phone went to consult with a clinician they eventually came to the conclusion that I should go to see my GP.(Normal wait 3-4 weeks). Anyway I managed to get a nurse to measure my blood pressure (the proper way) and to my surprise it came out reasonable at 138-85. I concluded my machine must be in error and almost went to buy a new one. Went home and measured again with same machine came out at 165-something? Did a control test on the wife and this measured within the normal range.Any good explanations out there?"
"Hypertension","Struggle to take medication","https://patient.info/forums/discuss/struggle-to-take-medication-654075","I struggle to stay motivated about taking my pills. What keeps you motivated to take your medications and stay healthy?"
"Hypertension","Constant Pulse Pressure of 60","https://patient.info/forums/discuss/constant-pulse-pressure-of-60-653722","Hello All,I've been reading a lot about pulse pressure recently, and I read that if you have a pulse pressure of greater than 60, its not a good sign because it means your arteries have stiffened. I am seeing my cardiologist next week but I currently have anxiety because of this. I am 29 years old, so I am relatively young. I posted here previously not too long ago so sorry for making multiple posts about this issue, I just get anxiety about my health. I decided to go vegan because I am scared I have damaged my arteries. Is unstiffening your arteries reversible if you stick with a plant based diet + exercise? Thank you ahead of time. "
"Hypertension","High BP symptoms","https://patient.info/forums/discuss/high-bp-symptoms-653330","i take 5mg Bisprolol for irregular heart rhythms and up to now my BP has been ok being on average 130/80. However today I haven’t felt quite right and have had a really hot face and feel like I’m shaking on the inside. When I took my BP it was 148/84 and on a couple of occasions a little bit higher. Panic stations. However after trying to calm myself down my Bp which I took an hour ago was down to 143/75 with a pulse of 75. My face is cooling down and the internal shaking seems to be settling. Anyone else had these symptoms please?"
"Hypertension","which is important: Systolic reading or diastolic reading","https://patient.info/forums/discuss/which-is-important-systolic-reading-or-diastolic-reading-651793","I have always paid attention to the diastolic reading, but is it true that they like the systolic reading below certain figure?​I have always aimed to have the diastolic below 80, but my systolic is sometimes above 125. What should the reading be for normal BP?​Also, if I measure my BP soon after exercise, it is higher as expected, but how long should I rest before taking the BP reading? The other extreme is taking the reading soon after meditation; naturally this will be low, but does that count?TIA"
"Hypertension","Please Help Me!","https://patient.info/forums/discuss/please-help-me--652001","Please give me your thoughts on this .I'm a very anxious guy when I take my blood pressure , first reading is usually around 145-155 over 85-94 , however , when I take them BACK TO BACK ( no wait time between readings) my blood pressure goes all the way down to under 120 over 80 . I have read a couple of things these last couple of days leading to believe those readings are wrong because the arms need to rest so the blood vessel dont contract as much . I finally decided to follow the rules yesterday and wait 5 minutes for my first reading and then take them at 2-3 minute intervals. MY BLOOD PRESSURE STAYED AT 145-155 over 85-94. This is extremely concerning to me because all along I thought it was due to anxiety.I have two blood pressure machines , one with the large arm cuff and the other is a wrist one .Whenever I take my wrist blood pressure the first one is high , however, as I continue taking them back to back it goes down to normal ranges . While I understand how the arm cuff one cuts blood circulation , the wrist one does not seem to do that and I have no idea what to think.Whenever taking my BP at the arm cuff I am very anxious with a heart rate of 100+ . The wrist one is ALOT less intimidating to me so my heart rate on the wrist one is usually 70-90 .Could it be possible that the wait interval is causing my BP to stay the same because the anxiety buildup right before it take it? I just turn 21 , I eat healthy, weight lift 5 times a week, don't smoke, rarely drink . I do have a family history of HBP , my mothers dad died from a stroke . I just can't accept the fact the my BP is this high , I deep down feel like is anxiety but I truly don't know "
"Hypertension","Help on BP meds: after 4 failures, looking for other options","https://patient.info/forums/discuss/help-on-bp-meds-after-4-failures-looking-for-other-options-645499","Hi, I am a 26 years old male who suffers from high blood pressure (145/95) despite being fit, doing regular exercise, eating a healthy diet, no family history of high BP, no smoking and moderate drinking.In only 12 months, I've been put on:- Lisinopril 20mg: hair loss- Amlodipine 10mg: swollen ankles and itchy skin rash- Candesartan 16mg: again hair loss- Hydrochlorothiazide 25mg: fatigue and depressionI don't want to be put on beta blockers because of their well-known side effect on males. To sum up, I have already tried all main types of BP medications (ACE inhibitors, Calcium channel blockers, ARBs, diuretics) and don't want to use them again because of the side effects. What can I do? Is there any other medication I can try?"
"Hypertension","Can someone please explain this?","https://patient.info/forums/discuss/can-someone-please-explain-this--651440","Whenever I take my blood pressure anything like slouching, talking and moving can raise my blood pressure significantly , like 15-25+ on the systolic and 10-20 on the diastolic. My blood pressure ranges from 115-123 over 65-75 but whenever I do anything of the listed above It can be 140/85-90. For example this afternoon my blood pressure was 145 over 90 , slouched . The next reading I took with a straight back it immediately drop to 123/79 and the following readings were in that normal ranges as well.I test this on my girlfriend and sister and their blood pressure did not seem to fluctuate like mines does . Is there something going on here ?Is this normal for blood pressure to fluctuate so greatly just by going from slouching to a straight back?"
"Hypertension","HBP Spikes","https://patient.info/forums/discuss/hbp-spikes-653241","Hello:I get terrible BP spikes (175/100) after weeks of normalcy (120/80). It doesn’t usually last long, sometimes only minutes, but it scares me and then, of course, my BP goes even higher. If I go to ER and it’s up like that it doesn’t usually phase them and within 10/15 minutes it gone down. Sometimes I get a headache and chest tightness with it.I currently take Avapro, HCTZ, Atenolol and Aspirin. My Primary Care and Cardiololgist call it labile (?) and want to put me on CCB. I’ve heard horror stories about those and am terrified to take. I feel like a stroke is imminent and worry that the stroke won’t kill me, but instead leave unable to care for myself.What can I do? Please help! 😢"
"Hypertension","Suggestions for improving Medication Adherence","https://patient.info/forums/discuss/suggestions-for-improving-medication-adherence-651637","Low adherence to our medications as a result of forgetfulness is an issue that most of us are dealing with. I have found many different solutions to it. However, I want to know what has been the most effective adherence solution for you and what is your suggestion?"
"Hypertension","Just started taking Losartan, how long does it take to start working?","https://patient.info/forums/discuss/just-started-taking-losartan-how-long-does-it-take-to-start-working--606046","Hi,I was diagnosed with stage 1 hypertension a couple days ago (my blood pressure has been consistently in the 140s, as high as 155 range past few months and i'm 20 years old and otherwise fit/healthy) and was prescribed Losartan. However, after two days of taking it, i've seen little difference in my blood pressure and y headaches remain. Anybody know how long it took before seeing a difference? Thanks. "
"Hypertension","Suggestions for improving medication adherence","https://patient.info/forums/discuss/suggestions-for-improving-medication-adherence-651632","Low adherence to our medications as a result of forgetfulness is an issue that most of us are dealing with. I have found many different solutions to it. However, I want to know what has been the most effective adherence solution for you and what is your suggestion?"
"Hypertension","Back to Back blood pressure reading","https://patient.info/(F(W8k6dBExZtF9QdDhsnGtUQ7sgjt6eqw7TNW-2JQfO8soU6nn0U6EPki8jLxJ7fIC0wx1nSpdDW4T48CRML7hocP50cufVopUf_KCfJs5LHoKPurL-aD7vJrRk-gkchl-mNu-OZhY25VNgAss67c8b_KNIXaqr0Kh3r6mj5Q-rzyaZHfc_8Ry2YiBA1XjLEbyOtnOcjOBGWdShsy6fjU6wayugcU1))/forums/discuss/back-to-back-blood-pressure-reading-651674","Can taking back to back blood pressure readings give you inaccurate results ?I just read that taking them back to back causes the blood vessel to contract resulting in a lower blood pressure that isn’t accurate .Whenever I take my blood pressure , it’s always 147 over 87 but after 10 or so minute of back to back readings I’m able to get it under 120 over 80 ; I always blame this to anxiety .Are these reading inaccurate or was the comment that I read wrong about back to back readings?"
"Hypertension","Question on side effects from BP meds","https://patient.info/forums/discuss/question-on-side-effects-from-bp-meds-651174","Hi, here's my question. I experienced hair loss as side effect from taking Lisinopril 20mg first and then Candesartan 16mg. Does this mean that I will have the same side effect with any other ACE inhibitor or ARB?Hi, here's my question. I experienced hair loss as side effect from taking Lisinopril 20mg first and then Candesartan 16mg. Does this mean that I will have the same side effect with any other ACE inhibitor or ARB?"
"Hypertension","Decrease in Dosage","https://patient.info/forums/discuss/decrease-in-dosage-650274","I finally got my doctor to agree to a trial decrease in my meds. I was on 50 mgs of Losartan after steroid induced high bp. My readings had been great hovering around 115-120/70-80. I have been on 25 mgs. for a week now with similiar readings. Would I already see the numbers increase if I needed to stay at the higher dose? Or would it take longer?"
"Hypertension","Amlodipine Question!","https://patient.info/forums/discuss/amlodipine-question--649960","My GP has just prescribed me Amlodipine for hypertension. When I got home I naturally Googled it for more info. Apart from the fact that they have banned it in Holland I also saw some reference to it causing peripheral neuropathy. This is a condition I already suffer from so now I'm afraid to take it as the last thing I want to do is make that condition worse. Any suggestions or tales of woe regarding the medication?My GP has just prescribed me Amlodipine for hypertension. When I got home I naturally Googled it for more info. Apart from the fact that they have banned it in Holland I also saw some reference to it causing peripheral neuropathy. This is a condition I already suffer from so now I'm afraid to take it as the last thing I want to do is make that condition worse. Any suggestions or tales of woe regarding the medication?"
"Hypertension","On Lisinopril and still HIGH BP 150/85","https://patient.info/forums/discuss/on-lisinopril-and-still-high-bp-150-85-650648","I have been on 20mg lisinopril for atleast 6 months now and at my recent docs visit I was sitting in the 160/90s. It was under control before but not its spiked out of control again and I cant get it under control. Im not stressed.Also 27 years old. I have englarged kidneys and awaiting a renal appointment.It was a new doc so I have been prescriped with carioplen XL at 2.5mgs. I know this will do nothing ( have been on a week ) and its doing nothing.So my questions are, what other medicines could I look into and recommend to my doctor?I really need this down to the 130s again, its spiralling out of control but it seems I am no longer responding to 20mg lisinopril."
"Hypertension","High BP","https://patient.info/forums/discuss/high-bp-650417","Hi,I am on telma 20 medicine.Taking one daily.My BP reading now a days is around 123/85 in the morning, 130/84 in the afternoon and 127/91 in the evening. Mostly it is a around 126/92 in the evening when I come back from office.Night time it is again below 130/86.Do I need to increase.medicine as it is crossing 90 in the lower part sometimes?Please suggest.I am over weight and.no other health problems."
"Hypertension","Should I Be Worried? 28 y/o, 140/80 BP while at work.","https://patient.info/forums/discuss/should-i-be-worried-28-y-o-140-80-bp-while-at-work--647664","Hello All,I am a bit concerned about my health, and currently have OCD worrying about my blood pressure quite a bit. Quick background is that I am 28 y/o, and I have had elevated blood pressure ever since my 20's. It fluctuates widely - for the most part, I average around 130/70 on a consistent basis. Whenever I am truly relaxed and stress free, it will go down to 120/65. However, I have had a very stressful job and very stressful career, so I take my BP while I'm at work during my breaks, and it will shoot up to 140/85, sometimes even 150/85 whenever I give a presentation or during a very stressful time at work. However, after about a good 5 minutes of just breathing and relaxing, it will go back down to between 125/65 to 130/70. I do this on almost a daily basis and have figured out the trend that yes, my job is stressful, and yes, I need to learn to somehow manage my stress while I'm at work.Also want to add that I was a good 35 pounds overweight. I shedded 35 pounds which has definitely helped. I am 5 feet 9 inches, and my current weight is 160 lb (normal range). I am trying to drop another 10-20 pounds to help with my blood pressure, because I really want to stay below the 120/70 threshold. Ideally, I would like my BP in the realm of 110/70 on a daily basis. I have read too much about how high BP is a major issue and therefore have taken the necessary steps to really keep it down as much as possible. I have been dieting and exercising everyday, which definitely helps with it. However, the hardest part right now is keeping my BP down while I'm at work due to a stressful job (a lot of thinking, programming, math, solving complex problems, etc). This is something I need to somehow manage. Also, I would like to add I do have anxiety issues and stress myself out a lot pretty easily. I've been seeing a therapist to help with my anxiety because its definitely affecting my health and BP.I have gone to numerous doctors about this issue (i.e. a cardiologist and my primary care physician doctor). I've passed all the tests (EKG, echocardiogram, stress test, etc). Both doctors passed me as a healthy 28 y/o. However, it really disturbs me that my BP can peak up to 140 to 150 systolic while I'm at work. I don't see how this will be sustainable in the long run if my BP keeps peaking this high while I work on a daily basis. Is there a cause for concern? I know me worrying about this issue definitely doesn't help my BP either. The fact that I am pretty young and my systolic averages between 130 to 140 systolic has got me worried. Any advice would be appreciated, thank you. "
"Hypertension","Sudden pain in the stomach","https://patient.info/forums/discuss/sudden-pain-in-the-stomach-648497","Hi,Today i went for walking in the early morning and after coming from walking relaxed for a minute and drunk a glass of water on empty stomach, when i started swallowing water started a sudden pain the stomach and i sat down. and it was gone immedatley. everything normal after that. never had such pain before. Two days back went for general checkup and my usg abdomen scan was normal.What could be the reason for sudden pain? i drink atleast 3 glasses of water daily and never faced this."
"Hypertension","Conflicting doctors advice - what's yours?","https://patient.info/forums/discuss/conflicting-doctors-advice-what-s-yours--643159","Hi all, Back in May I went to see my nurse for a well-man check up (I'm 45), all my stats were ok, although at the time I weighed in at 17st. BP came though at 180/120. I was immediately prescribed 5mg Amlodipine, and then over the summer went and lost 3st. September I was averaging 115/85. Gradually my weight crept up to 15st, which I wasn't concerned about, but last week the BP hit 170/110, so I went back to the GP. GP prescribed me doxazosin 1mg to go with the amlodipine, but told me come back and see another GP who 'had an interest' in cardiology. GP 2 saw me, BP 155/105, and then told me to double both medications. Which I promptly did for a few days and the side effects were crazy. Headaches, palpitations, nausea. I went back to GP1's recommendation, and average 130/99. It's that bottom number I'm struggling to get down. I'm trying out a no-salt week's worth of diet to see what happens there. Any other suggestions?"
"Hypertension","hypertension","https://patient.info/forums/discuss/hypertension-648986","hi i am 21 year old and i have high blood pressure, what i do to reduce it"
"Hypertension","AGE 74 FEMALE - FIRST DIAGNOSIS OF HIGH BP TWO WEEKS AGO","https://patient.info/forums/discuss/age-74-female-first-diagnosis-of-high-bp-two-weeks-ago-643828","I am a retired 74 year old female in good physical health. I am 5'4 135 pounds. I walk 5.5 miles most days and except for occasional issues from GERD, have not had to take any medicines. My BP has been consistently low/normal my entire life. I have always impressed the doctors with my consistent low/normal BP. It is usually between 110/70; 117/70; 110/60 and some days 123/80.Two weeks ago at a visit to my doctors office my BP was 159/79. I couldn't believe it. They took it again and it was 147/79 They took it the third time and it was 157/82. I left the office depressed. I had to go back to the doctor this past Monday (3-12-18) and I was trying to be calm and not worry but my BP was 165/91. I just got very depressed. My doctor is baffled because while he's a new doctor, on all of my visits over the last year my BP has been normal, as it has been all my life. He suggested I get a monitor and monitor my BP for a week and bring it in so they can compare and see how it goes. If not, he says I have to take BP medicine. I have cut way way back on my salt intake. I admit I never worried about sodium because I had such low BP and I liked the taste. The week after my first reading I cut way back on salt, and reading labels more carefully for sodium. I cut back to one diet pepsi every three days and while I do have two cups of coffee in the morning, thats it for me and I have always had 2 cops of coffee. I eat mostly chicken or fish. I cook fresh vegetables for dinner every night and brown rice or lentils. I thought I was doing well.I was just wondering if anyone has any words of wisdom for me. Thank you."
"Hypertension","LDL and heart disease","https://patient.info/forums/discuss/ldl-and-heart-disease-648491","Hi,My age is 35 and i am over weighed. My LDL cholestrol levels are 148 and total cholestrol 225 and HDL cholestrol 55. Are my cholestrol levels nearing danger zone? am i prone to heart attack becz of LDL cholestrol? please suggest me what i have to do."
"Hypertension","High blood pressure","https://patient.info/forums/discuss/high-blood-pressure-647738","Hi,Few months back i noticed high bp and doctor suggested telma 20.that time readings were 150/90, 130/80, 135/85, 130/100, 150/100(when visited doctor with tension).I am over weighed but very rarely exercise. and i am 35 years old. last 6 months very often i had heavy food.and last month when i had very good diet bp was 125/85, 123/86. now after a month yesterday i checked the bp it was 140/100 i was a bit worried becz yesterday morning i forgot to take bp medicine. then in the evening i have taken it.But today also the reading is 138/100. i am really worried now.What could be the reason for raise in bp even after taking medicine?6 mnths back usg scan and all blodd reports were normal. should i go for a usg scan again? is it an emergency alarm? please suggest."
"Hypertension","Wondering if anyone also had this hypertension problem ","https://patient.info/forums/discuss/wondering-if-anyone-also-had-this-hypertension-problem-646522","I go to the dentist for a cleaning every 6 months. Every time I went in the past 3 years, my blood pressure would be taken and would be a little higher. I am just into my 70s and this is supposed to be the age where we can start having problems. When it got over 140, I started taking grape seed extract (400mg capsule) 3 times a day and that worked to brig it down. I discovered later that something was causing the high blood pressure however. I used to drink one 8 oz cup of coffee with some milk in the morning. I have a big sweet tooth, so I had been adding 5 packets of Sweet and Low to the sugar to help sweeten the coffee. For some reason, I decided to stop using the Sweet and Low. My pressure returned to normal from then on. Haven't had any problems since. If you are using Sweet and Low, you might eliminate it and see if that is at least part of your problem. I would suspect other artificial sweeteners also.I go to the dentist for a cleaning every 6 months. Every time I went in the past 3 years, my blood pressure would be taken and would be a little higher. I am just into my 70s and this is supposed to be the age where we can start having problems. When it got over 140, I started taking grape seed extract (400mg capsule) 3 times a day and that worked to brig it down. I discovered later that something was causing the high blood pressure however. I used to drink one 8 oz cup of coffee with some milk in the morning. I have a big sweet tooth, so I had been adding 5 packets of Sweet and Low to the sugar to help sweeten the coffee. For some reason, I decided to stop using the Sweet and Low. My pressure returned to normal from then on. Haven't had any problems since. If you are using Sweet and Low, you might eliminate it and see if that is at least part of your problem. I would suspect other artificial sweeteners also."
"Hypertension","Extreme Diastollic pressure when standing ? Why?","https://patient.info/forums/discuss/extreme-diastollic-pressure-when-standing-why--647554","Hi everyone,Some time ago I opened a thread to ask about my unexplained diastollic pressure, usually happening in the evenings.Since a couple weeks I noticed I also have an extreme Diastolic pressure when I am standing upright. Strangely the Systolic pressure doesn't change when I stand, this stays between 130 and 140, which is alright for me.But the lower pressure rises to 105-115 range, I start to feel it too, pressure buildup in my head, my heart I can quite literally feel in my brain (???)No doctor has been able to explain yet why this happens when I stand/walk, and to be frank, it is all draining me quite a bit. I feel like a walking time bomb because I feel the lower pressure is dangerously high.When I measure my BP standing upright it can be 130/110. I sit down and a mere 2 mins later it already sinks down to 130/94, still high, but more acceptable.Does anyone know of a reason, or is experiencing the same problem?My current medication list is: Amlodipine 5 mgLisinopril 20 mgMetoprolol (Beta blocker) 47,5 extended releaseHydrochloorthiazide (diuretica) I am based in the Netherlands, female (31) and overweight.Any feedback/help/tips/support great appreciated !"
