"label","discussion_title","discussion_link","discussion"
"Urinary Tract Infection","I'm plagued, are daily antibiotics worth it? ","https://patient.info/forums/discuss/i-m-plagued-are-daily-antibiotics-worth-it--695149","A couple of months ago I started a discussion regarding relief from a UTI that I was suffering from in that current moment. I got all sorts of suggestions and recommendations but I decided to give D-mannos a try. For 5 months I hadn't had a single infection (which is weird for me, I usually get them every 2-3 months) especially now I'm living with my partner, we're having sex almost very day I thought for sure my infections would increase, it seemed D-mannose was my all time cure.I went for two Renal scans in the time without infections and no underlying issues were found.unfortunately today I have found myself once again stuck on the toliet in agony from a full blown infection.last time I checked in with my doctor they assured me after my next infection they would get me on a daily dose antibiotic.Are they worth it?I would rather not due to the common fear of growing resistant but at this point after realizing the cure I thought would beat it didn't, I'm all out of options. I'm a university student and i cannot afford to be stuck at home with infections at this important time. I have deadlines that I'm risking due to being in so much pain.all opinions and experiences will be appreciated.Thanks."
"Urinary Tract Infection","Chronic UTIS... help","https://patient.info/forums/discuss/chronic-utis-help-696629","i have had chronic utis for two years now. I have gone to a urologist and they gave me on hand medication... sounds wonderful HOWEVER as soon as i take it i get itchy. especially down there. for how quick it happens doesnt make me believe its a yeast infection. it happens instantly and its so uncomfortable. i got the medication switched and am hoping for a better out come but i am concerned as to why this is happening. i am a young mom and cant stand that i cant run play with her the wayni want to due to constant pain but the docs dont know what else to do. they stick strictly to uti even with the itch the medicaion causes. i dont know what to do."
"Urinary Tract Infection","Daily antibiotics for recurrent UTIs","https://patient.info/forums/discuss/daily-antibiotics-for-recurrent-utis-692189","I have been prescribed a daily dose of Cefalexin for the past 2 years to keep my recurrent UTI's at bay. With all this talk of antibiotic resistence, I am quite worried about a daily dose. My GP is also concerned enough to ask the microbiologist for an opinion and will let me know if I am to continue indefinitely.Does anyone else take daily meds for UTI's? They do keep me well and I don't seem to suffer side effects.It would be good to hear from a fellow sufferer. Thanks"
"Urinary Tract Infection","DIP TEST RESULT","https://patient.info/forums/discuss/dip-test-result-701474","Would anyone know how how serious a DIP test result of 'Blood 2+' is"
"Urinary Tract Infection","Urinating many times a day","https://patient.info/forums/discuss/urinating-many-times-a-day-702301","Female/24. I used to drink water all the time and urinate often too, but it was because I drank lots of water. I'm trying to drink less water so I don't urinate as many time, but I still go to the bathroom many times a day and I urinate just a little bit. I feel like my bladder gets full as soon as I go out of the bathroom or a few minutes later. I tried to reduce water intake but then my urine is dark/orangish/brow. I have no burning when I pee or discomfort."
"Urinary Tract Infection","Uti and period ","https://patient.info/forums/discuss/uti-and-period-702296","hey , im currently suffering from uti which occured on tuesday however im taking antibiotics which is helping me im not going to the toilet every 10 minutes but the issue is im having sorness in my vagina which is irritating and discomfort i cant walk properly and ive been taking days off college. however my doctor prescribed me timodine cream for my sorness. my vagina is on fire , litterally. but then while using the toilet ive noticed blood when wiping and im due on my period. i just want to know will my uti be worst ? or will it disappear . i just want the pain to go away i feel so unhappy and im starting to hide indoors and isolate my self from others."
"Urinary Tract Infection","Any other women have bleeding with their UTIs?","https://patient.info/forums/discuss/any-other-women-have-bleeding-with-their-utis--700619","HI all,Just wondering how many women have bleeding with their UTIs? I am on antibiotics (Nitrofurantoin) for this right now.I've only had a handful of UTIs in my life (53 now) but they always seem to present with stinging, pelvic ache and blood in urine. Maybe I'm missing the warning signs as the infection develops and not getting to the GP soon enough.It seems like lots of people do not get bleeding so wanted to hear from anyone else who has had this as a symptom as it can be alarming."
"Urinary Tract Infection","Bubbles in urine","https://patient.info/forums/discuss/bubbles-in-urine-695741","i have been having this bubbles in my urine for almost 4 months. it create much bubbles when it hit the water or when it hit the side of the toilet bowl . it mostly disappear within 1 minute . i move out from a country where urinate on the ground to the northern part of usa . when i soak tissue in the water and remove it and pee . the bubbles is less and disappear within 3 seconds . this is giving me anxiety"
"Urinary Tract Infection","Taking D Mannose for UTI with Warfarin?","https://patient.info/forums/discuss/taking-d-mannose-for-uti-with-warfarin--697749","My Granny has been struggling with a UTI for about a week now. For this shes been drinking lots of water and taking D-Mannose to help prevent infection. However shes been warned off cranberry products as she takes Warfarin for preventing blood clots. And as D-Mannose is an extract of Cranberry, we were wondering if it could be considered a risk to her?Thanks for reading!"
"Urinary Tract Infection","Yeast? UTI?","https://patient.info/forums/discuss/yeast-uti--698511","Hello everyoneI am desperate and would be grateful if anyone can provide insight or support.I started having burning and itching without discharge 3 weeks ago around my urethra/vagina. I had been swimming/took a bath/had my period when it started so I couldnt really tell what had caused it. After my period was done I went to the ER for burning and lower abdominal pain/pelvic pain on the left side. She couldnt see anything. Vaginal PH was 5.0 and Leucocytes in Urinstix were plus 2. She said it is unspecific vaginitis and gave me Cefuroxime/Metronidazole 500 mg each twice daily for7 days and Fluomizin for the vagina (A cream against bacterial Vaginosis in Germany). I took it and it got better for around 5 days then the burning came back. I couldnt tell if it was urethral or vaginal. I felt some tiny bumps then I went to the ER and a resident told me it was Herpes!. I freaked out but wasnt convinced. I went to a specialist she said that is vestibular papillomatosis and definitely not herpes and that the burning is just irritation and it ll go away on its own. For the next 2 days I had horrible burning from my urethra especially AFTER peeing and pelvic pain on the left side and while peeing I sometimes felt as if a string is being pulled on the left side. I ended up in the ER again. Blood was all good. Urinstix showed leucocytes plus 3. The doctor said it could be a UTI and gave me an aminopenicillin antibiotic (it is widely used in Germany and scandanavian countreis). The pelvic pain is a bit better but the burning is not and I am so desperate and driving myself crazy. It is the second day of the antibiotic and I should take it for 3 days.My questions to u guys: Can UTIs burn that badly? especially AFTER peeing more than during?. Do u recommend any home remedies for the burning?. How long did it last in ur case? Could this be a yeast infection without any discharge?"
"Urinary Tract Infection","Utilizing no pain","https://patient.info/forums/discuss/utilizing-no-pain-696874","Hiya, Could I ask for some advice seen health professional last week they said I had white cells and protein in my urine.I haven't had any pain burning or any other signs.I have health anxiety so I have been panic stricken that I have what we all dread (don't say the word as it strikes fear into me as well as everyone else) to hear.Could someone please help me.Many thanks"
"Urinary Tract Infection","UTI??","https://patient.info/forums/discuss/uti--696605","I've been having pains on both sides of my belly button for about 5 days. I've also had discharge. I'm not sure if I have a UTI because I haven't had any cloudy urine/other symptoms. I did buy an OTC UTI test and after the recommended 2 minutes the leukocyte test was only very faintly pink. After about 4-5 minutes it was darker purple. Should I trust this result or not since it only turned dark after 4-5 minutes?"
"Urinary Tract Infection","Preventing UTI infections","https://patient.info/forums/discuss/preventing-uti-infections-696154","I was plagued for years with regular urinary tract infections, particularly following intercourse. About four years ago my doctor eventually suggested I took a daily cranberry tablet (5,000 mg), and also prescribed ""Nitrofantoin"", an antibiotic single dose to be taken after intercourse. Since then I have not had a single UTI infection. If necessary (or diabetic etc) two cranberry tablets can be taken. I usually buy them on eBay but chemists stock them too. I thought it was worth passing this on as it's such a miserable condition and was quite putting me off having intercourse."
"Urinary Tract Infection","Copro","https://patient.info/forums/discuss/copro-695744","can ciprofloxacin increase blood creatine levels during renal test . the test was done when the person was still on it and last taken it 18 hours before the test"
"Urinary Tract Infection","Sugar","https://patient.info/forums/discuss/sugar-693909","First my history. After i was married over 50 years ago i got repeated uti s. Something like every month and that was followed by thrush i used to sit on the toilet and cry. I bet many can identify with that. Eventual after showing a sample full of blood to the doctor i was sent to a urologist. I was washed out and given long very long course of antibiotics. For over 35 years i never had another uti. Always remembering to wash before intercourse and pee afterwards. Along comes the menopause and the attacks start again . I have a hormone cream for my lower regions as i seem to be unable to eat or drink anything acidic without pain.Could this be i c?. I tried d mannose after the last attack and it seemed to work at first but then was overwhelmed and i ended up in the emergency minor injury clinic and prescibed antibiotics i am eager to prevent attacks as i am resistant to many antibiotics, i presume because of my history.. Now to the nitty gritty. I eat very little sugar but each attack seems to come on after over indulgence in sugar or dark chocolate. Has anyone else noticed this? I have now finished the antibiotics and put myself on d mannose 1000mg four times a day which i will slowly reduce slowly over the next few week s I shall not be overindulging in ordinary(sucrose) sugar again. Has any one any comments"
"Urinary Tract Infection","It’s not a uti then what?","https://patient.info/forums/discuss/it-s-not-a-uti-then-what--692858","I Went to the doctor about 3 weeks ago about lower abdominal pressure and i was peeing a lot so i assumed it was a uti but when the tested they said it was negative but had a trace of luekoctye im still peeing alot not to much pressure should I go back what could it be?"
"Urinary Tract Infection","Urethral/vaginal pain better when sitting down? Only when you have the urge and walking?","https://patient.info/forums/discuss/urethral-vaginal-pain-better-when-sitting-down-only-when-you-have-the-urge-and-walking--692804","This thing is driving me bonkers.I can't find anyone who has the exact same thing.Thanks."
"Urinary Tract Infection","UTI Symptoms but clear tests?","https://patient.info/forums/discuss/uti-symptoms-but-clear-tests--689707","Afternoon, I'm hoping someone may be able to shed some light on what could possibly be going on!I'm currently waiting for an Ultrasound to assess the state of my Kidneys, but until then (there's a wait) I'd be interested to know if anyone has experienced the same thing/has any answers on what could possibly be the issue!For the past couple of months, I've been experiencing ongoing lower back/flank pain, predominantly on my right hand side. It was coming and going, but it seems to be more constant now, and almost feels like its burning. On top of this, I'm constantly tired, feel run down and just generally not well. I've lost some weight recently, (2 stone since March - half intentionally, mainly stress related) and often feel quite nauseous and very burpy! (NOT pregnant)My doctor ran urine and blood tests, both of which have come back clear, hence the ultrasound.In the last week or so, I've noticed that when I wee, It almost feels like it's a bit of a forced effort, and once I've finished, I don't feel like I need to wee anymore, but If I wait, more appears (never much, just a little bit) If I keep waiting, this will happen 2/3 times. It's sometimes a bit frothy too.The original symptoms led to us thinking it was a UTI, but with clear urine & blood results, I'm totally baffled!If it helps, I'm female and 27 years old. If anyone could shed any light on what could potentially be going on it would be much appreciated!Thanks in advance x"
"Urinary Tract Infection","Urethral Issues, possible UTI","https://patient.info/forums/discuss/urethral-issues-possible-uti-692814","I'm a female and on about the 20th of December I made a huge mistake of shaving my pubic area with hair conditioner in the bath tub. I was mentally under a lot of stress, exhausted and restless during this time due to exams (possibly this contributed to weakening my immune system?). The following morning I noticed a slight discomfort, a burning sensation in my urethra after peeing. I thought this was odd because I have been drinking water continually for past two weeks leading up so I knew I was not dehydrated. The pain continued after I peed for about two hours, so I continued to drink more water in hopes to flush whatever it was out of my system. That night I woke up to vaginal cramping and watery discharge, that's when I knew something was wrong. After a little research I assumed that I was experiencing a yeast infection due to the discharge and discomfort, so I got over the counter AZO cream that you take once for treatment. However, the following days the burning sensation is my urethra was only getting worse, even though i was strictly drinking cranberry juice and water, so I invested in AZO uti pain relief and cranberry pills instead and took them religiously. The pain was hardly subdued and it felt more like it was leaving my urethra dry and faintly burnt. For about a week the symptoms went away, but they came back full force so I went back to my regimen of cranberry tabs, water and uti relief, even though it was not doing much. The symptoms have been on and off, but this past weekend I noticed that my urine was cloudy with an unusual odor, along with slight abdomen pain, which I researched was a sign of a possible kidney infection. I met with my doctor on Tuesday to get a diagnosis but surprisingly my urine results came back negative. She decided to give a vaginal examine. After a cotton swab she said I had a ""little"" yeast in my vagina so she prescribed me an antibiotic for a yeast infection. Although i felt frustrated, because i have not experienced any vaginal itchiness or burning that would correlate to a yeast infection, I took it anyways with claims that it will give relief within 24 hours. It has been two days and my urine will sometimes come out cloudy still and the pain I get from peeing has returned, and i feel the urge to urinate frequently even though I just went. I doubt it's a uti at this point but I am unsure of what it could be."
"Urinary Tract Infection","Pain in urethra area, not a UTI","https://patient.info/forums/discuss/pain-in-urethra-area-not-a-uti-601308","I have had a pain in my urethra ever since November of 2016. It comes and goes. It's a raw kind of burning feeling. I've been tested for UTI's multiple times and they all come back negative. The doctors have treated me for one with antibiotics, but the pain is still there. Does anyone else have this or know what it could be? Also, it's not an STD. Been tested for those too. Thank you! Please help! "
"Urinary Tract Infection","UTI after sex everytime...treatment!","https://patient.info/forums/discuss/uti-after-sex-everytime-treatment--688459","Hi I wish to share my horrible but in the end successful experience.I used to get bad urine tract infections after sex everytime without fail. I always washed before and after sex and also showered but that didnt help. Since then I have had a cystoscopy where the doctor stretched my waterpipes / uretha away from my bladder. Since then I have not had a single UTI and it has been 1.5 years. However I do still now sometimes get urine infection-like pain especially if I dont drink enough water so I keep myself topped up on water often. What I find really works to get rid of that annoying uncomfortable pain is to COLD blow dry my private area focusing on my uretha opening and/or squirting cold water on it via a sports cap bottle. Also to note for info, before I had a cystoscopy I used to be prescribed antibiotics for many years which starting making me resistant to anti-biotics, so instead after researching I began to use powdered cystitis relief cranberry sachets mixed with water (can be bought from supermarkets - tescos, sainsburys). These sachets were horrible to drink so instead I bought big empty capsules and poured the powder into the capsules to drink with water to avoid tasting the horrible metal tasting drink. I told my doctor about this and he was surprised why this worked for me.Ps. I am a 28yr old female.Happy to help if you have questions. There is always light at the end of the tunnel!"
"Urinary Tract Infection","Weird feeling in the bladder after the infection, please help! ","https://patient.info/forums/discuss/weird-feeling-in-the-bladder-after-the-infection-please-help--691856","I will see my doctor again tomorrow and ask to see a specialist, in the meantime I'd really appreciate your help and ideas, since I'm going out of my with right now.Over two weeks ago I started having first symptoms of a UTI. Instead of doing the tests, my doc was convinced I had candida overgrowth (even though I told him I was sure it was a UTI). Anyway, I had a bad reaction to a cream and a suppository he prescribed and my UTI got worse. I started having kidney pain and a funny feeling in my bladder (as it it were somehow extended, bloated). And my urine started smelling like ammonia!After I had been diagnosed with E. coli infection and put on a one-dose antibiotic which didn't work, I was given another one for a week. Even though my symptoms have calmed a bit, they are still here. Most notably this ""funny"" feeling in my bladder and slight burning.I'm constipated and tired.What should I do next?What could this problem be?Thank you!"
"Urinary Tract Infection","Feeling ill is it a UTI","https://patient.info/forums/discuss/feeling-ill-is-it-a-uti-687952","A couple of days ago I had blood in my urine twice then it stopped but ever since I have felt ill and had awful tummy ache.....Could this be a UTI ....do you feel ill with it ?? if not any suggestions what it could be .... never experienced this before."
"Urinary Tract Infection"," Pseudomonas Aeruginosa In UTI ,burning in penis urethra ,Bladder show (pre 156 ML ,Post 52 ML) HELP","https://patient.info/forums/discuss/pseudomonas-aeruginosa-in-uti-burning-in-penis-urethra-bladder-show-pre-156-ml-post-52-ml-help-691357","hello , I'm very depressed now...idk what to do .. My life stuck ...""Last year Nov 2017 once I manstrubate after that burning in penis start.. This was first time ,I thought it might be just bcz of manst. Too long.. But after 10-15 days burning was still then I go to doctor and he gave me same medicine and with in 10 day little burning was there...Then with little bunning I passes with time.. One day I think in may-june 2018 burning in penis and then I goes to uerologist and he also give me medicine ( without checking) ( same thing happ. When i take madi. Little burnig is there)and then in sep-oct 2018 I goes again and he told me for some checkup (urine, CBC,UTI CULTURE) in report UTI show pseudomonas a. BacteriaAnd he give me medicine for 10 days after taking no help from that madi. and due to my college exam I didn't go as doctor told me to meet after 10 day.. Before new year 23 Dec I goes to doctor and told all thing that I left ur course due to some work and then he changes some madicine but same result burning still and sometimes its paining .On 5 Jan 2019 I change my doctor and go a new higher doctor and he told me for checkup (UTI, CBC,culture) and report show pseudomonas bact. Bladder show( pre 156 ML ,Post 52 ML) And he give me some madi. And I start it from taking but burning is also there.. help me plzzzIdk what will going to happen in future...I will very greatful if u help me in this...*~when ever I manstrubate burning increase .. So I stop it for a while.My age is only 21 (09/11/1997)PLZ HELP AND GUIDE ME WHAT TO DO NOW ...THANKS LOVE U GOD"
"Urinary Tract Infection","Dr doesn’t care???","https://patient.info/forums/discuss/dr-doesn-t-care--690924","hey guys, so i posted on here around 2 weeks ago that i had a uti, i took the antibiotics and felt better until yesterday.. woke up to the same uti symptoms so i called my dr and the nurse said to come in and leave a urine sample. did that and never recieved a call back all day meanwhile ive been sitting here freaking out that itll turn into a kidney infection. i called the office back today and they acted SO annoyed with me and said they sent the urine off and will book me with a urologist.. i wouldnt think they would send me to a urologist after one visit for a uti... anyway they act so annoyed by everything, whenever i come in they just role their eyes at me and tell me everything is in my head but its OBVIOUS i have a uti right now.. anyway just thought id vent, anyone elses dr act annoyed with them?"
"Urinary Tract Infection","HELP! I get a UTI every single month!!","https://patient.info/forums/discuss/help-i-get-a-uti-every-single-month--385021","First off, let me start by saying I have seen specialists, I have taken countless amounts of antibiotics and I follow every rule known to man to avoid UTIs. I've been getting them for about 4 years now. The last specialist I went to gave me a 2 year supply of bactrim and clearly it doesn't work. I am extremely clean. I wipe front to back, I wash before and after intercourse (as does my partner), I always relieve my bladder before and after intercourse as well. I drink about a gallon of lemon water a day. I also drink a cup of warm lemon honey water when I wake up and right before I go to sleep (as this carries a lot of antibiotic properties). I take vitamins that promote healthy vaginal walls and bladders. NOTHING WORKS! I have to pee all the time. I'm also getting recurrent yeast and vaginosis infections which I believe are causing the UTIs but I can't seem to shake those either. This is seriously ruining my life! I'm miserable!!! I've had so many tests done including a cervical cancer biopsy and countless blood work. Even had them inject dye into my bladder and take xrays.. Everything came back normal. I have been tested for STDs more times than I can count and I always comes back clean. I am starting to think this is related to my birth control. I have the implant in my arm. I looked back on this and realized that the one time in the last 4 years I didn't have UTIs or any infections was the 6 months I was off of the depo-provera shot. Then I went and got the implant and my symptoms started again. I am planning on taking out the implant but wanted to see if any other women had this same issue?I read something about an injection directly into the bladder to cure this? Any advice will help. I have also tried just about EVERY SINGLE over the counter product on the planet. I have wasted so much money. I just want a solution. WTF IS GOING ON?!!!"
"Urinary Tract Infection","Do I still have a UTI? ","https://patient.info/forums/discuss/do-i-still-have-a-uti--687868","I just finished my 7-day round of antibiotics (CIPRO), for a UTI that also caused a kidney infection. My symptoms were frequent urination, burning, lower back pain, and drops of blood in my urine. While on the antibiotics, all the symptoms went away. However, it is day 2 after finishing the antibiotics and I have noticed a little bit of blood in my urine again (without the other symptoms). What does this mean? Did my UTI / Kidney infection not fully go away?"
"Urinary Tract Infection","UTI getting worse from medicine or something else?","https://patient.info/forums/discuss/uti-getting-worse-from-medicine-or-something-else--684140","i have UTI for two to three weeks now. I recently visited a doctor, who gave me one shot for three days (monday, tuesday and wednesday). During those three days, I drink medicine she gave me. One of them was Norflox TZ and four other medicine (she didnt really tell me what kind of medicine it was). I drink five of those medicine a day except for Norflox, I have those twice a day. At first t seems to be getting better. Until today (wednesday) when i use the bathroom, it was burning (no sharp pain). Then after the doctor gave me a shot and I went back home, my urine have turn darker yellow.I have been drinkingg water a lot except during the day at school. Are the medicine bad for me? Or is it the shot? What should I do?"
"Urinary Tract Infection","Sore vagina and rectum","https://patient.info/forums/discuss/sore-vagina-and-rectum-687264","I have a prolapsed bladder, an overactive bladder. I had PTNS which helped me tremendously. I get constipated often. Right now my vagina and rectum are extremely sore. I've been using a cream that I used when I had a yeast infection on my vagina and Vaseline on my rectum. I'm so uncomfortable. Should I see if it heals or go back to the gyn? Any suggestions or has anyone else had this problem. I'm so sick of going to doctors."
"Urinary Tract Infection","Nitrofuronton","https://patient.info/forums/discuss/nitrofuronton-683677","Has anyone ever been on this drug and has become naucious and clammy. Have been on this before and never had a reaction. I have a hard time tolerating any drug but was always ok with this one. called the Dr and she told me not to stop it but to eat yogurt with it. This morning still feel naucious and clammy. Urine analysis in office showed a IT I. N ow waiting for result from lab. just getting these UTIs too often. Maybe the pessiary can cause these infections. Had bladder problems for years. It really wears on me."
"Urinary Tract Infection","Visible blood in urine","https://patient.info/forums/discuss/visible-blood-in-urine-684755","For a couple of days last week, my pee smelled a bit like popcorn but this has happened before so thought nothing of it. I’m not diabetic. Then last Tuesday I had a feeling I had cystitis coming, slight burning and wanting to pee a lot but not much comes out. Then on Saturday evening I had a lot of visible blood in my urine and toilet paper was red. I also passed a little clot once (not menstrual).I went to urgent care with a sample and the nurse said straightaway she could see I had a uti. There were bits of white tissue in the sample too. She prescribed antibiotics and the bleeding stopped within hours of taking them. I’ve had no bleeding for two days but now it’s back this morning. I’m only three days into the seven day course.I asked about bladder cancer and she laughed and said I’m far too young (45) but isn’t it bad that the bleeding stopped and has now returned?Can anyone relate with similar symptoms?"
"Urinary Tract Infection","UTI","https://patient.info/forums/discuss/uti-684473","hi all. i have a UTI and started taking CEFTIN.im feeling anxious. the presciption is 500 mg every 12 hours. i had to chop the pill in half because 500 is to strong for me. anyone have experience with this?thank you!"
"Urinary Tract Infection","Have now been prescribed Ciprofloxacin - is it any good?","https://patient.info/forums/discuss/have-now-been-prescribed-ciprofloxacin-is-it-any-good--683222","Well the Macrobid didn't seem to work, so have now been prescribed Cipro.Please does anyone have any positive comments to make about this?Many thanks."
"Urinary Tract Infection","UTI","https://patient.info/forums/discuss/uti-683582","I have been getting urinary tract infections and yeast infections quite often. my last UTI was 3 months,ago and then I had a yeast infection.have a consultation with my gym in about 10 days to see what she says. Right now I have a IT I and was given nitrofuranton. I have been on this drug many times and never had a reaction. this time I am getting inauspicious and feel clammy. just called the Dr and she said not to stop the drug but to try eating yogurt with it. I am also urinating every 10 min. I also have an overactive bladder and a prolapse bladder. Have been on a program called PTNS and this has helped me. I also wear a pessiary to help with the prolapse. could a pessiary cause these infections? if she decides to remove it my prolapse would be very bad. I'm 82 so really don't want to undergo surgery for a sling.I've dealt with bladder problems for years. I take probiotics, d mannose, azo to prevent yeast infections and I still get them.any suggestions would be appreciated."
"Urinary Tract Infection","persistent UTI causing bad health anxiety ","https://patient.info/forums/discuss/persistent-uti-causing-bad-health-anxiety-585281","My health anxiety has spiralled again after being ok for a few months... I have been diagnosed with my first UTI after getting back pains, so I was put on medication for 5 days, didn't work.. put on another 4 day course of medication.. hasn't workedNow the pain is in my lower stomach. I bought some test strips online and i have a lower level of white blood cells (70+) and I am getting the results for my urine culture tomorrow I'm terrified as I thought I was feeling better and now the symptoms have come back so much worse I am due on my period if that makes any difference? Im very worried about antibiotic resistance and it spreading to my kidneys.. I have no one to talk to about my health anxiety as no one understandsMy health anxiety has spiralled again after being ok for a few months... I have been diagnosed with my first UTI after getting back pains, so I was put on medication for 5 days, didn't work.. put on another 4 day course of medication.. hasn't workedNow the pain is in my lower stomach. I bought some test strips online and i have a lower level of white blood cells (70+) and I am getting the results for my urine culture tomorrow I'm terrified as I thought I was feeling better and now the symptoms have come back so much worse I am due on my period if that makes any difference? Im very worried about antibiotic resistance and it spreading to my kidneys.. I have no one to talk to about my health anxiety as no one understands"
"Urinary Tract Infection","Pseudomonas UTI - help it’s not responding to antibiotics","https://patient.info/forums/discuss/pseudomonas-uti-help-it-s-not-responding-to-antibiotics-681945","Hi, this is the first time on here.My Dad age 69 had a lung biopsy 4 weeks ago. Luckily the biopsy came back all clear. He was discharge 3 days after the op and then ended up in A and E a day later with an infection. He was presenting with high temps, rigors and general unwell, weakness and aches. They said the infection was from unknown origin and they never tested his urine for 2 weeks and when they finally did he was diagnosed with pseudomonas UTi.He is so ill and he has been on different antibiotics. This past 7 days he's been hammered with a triple bundle of antibiotics but his high temps are still there and now he is even more unwell from the side affects of the antibiotics.The bundle of antibiotics they have been using are:Metronidazole - IVTeicoplanin - IVCiprofloxacin - ORALI'm wondering does he have a hospital caught antibiotic resistant super bug form of pseudomonas?Does anyone have any similar experiences and can anyone offer advice?I feel the consultant is running out of ideas with what to do next! We are in Liverpool. Can anyone recommend an expert in this area we can visit privately who might have a solution?Any advice is greatly appreciated.ThanksEmma"
"Urinary Tract Infection","How long until antibiotics kick in for kidney infections?","https://patient.info/forums/discuss/how-long-until-antibiotics-kick-in-for-kidney-infections--680753","I was diagnosed with a UTI on Monday afternoon (2 days ago) and, because I had lower back pain, my GP was concerned that the infection was spreading to my kidneys. He prescribed me Cipro (250 mg, 2x a day) which I started Monday evening. (He wanted to give me an injection of antibiotics to get me started off strong, but they only had a kind containing an allergen on hand, so I ended up not getting that shot.)The pills seem to be helping with the basic UTI - urination isn't painful anymore, at least - but my back pain is getting worse. It's like a constant throbbing on my right flank, and then randomly my lower back will spasm quite painfully for a minute before settling back into the throb.I don't know if I should be concerned that it seems to be getting worse at this point, or if it's just too early in the medication cycle for the antibiotics to have kicked in... I'm wondering if I need to go back to the doctor first thing in the morning - this office doesn't let you call and speak to your doctor or a nurse; you have to go in for an appointment - or if I should give the antibiotics a bit more time."
"Urinary Tract Infection","UTI treatment without antibiotics? - Possible Spread?","https://patient.info/forums/discuss/uti-treatment-without-antibiotics-possible-spread--680792","I’ve had a painful UTI for the last couple days. Really reluctant to get antibiotics, so I’ve been trying to treat it with D-Mannose, Cranberry extract, A lot of water and apple cider vinegar. This morning, I’ve had a lot less pain peeing and less feeling like I need to pee constantly. But I’ve started getting pain in my left side of my abdomen.. Maybe the colon area? I’ve heard of a UTI infection spreading to the kidneys without proper treatment. I was wondering if this can spread to other areas of the body too? Not sure why my side is throbbing in pain. I’ve also been taking painkillers like ibuprofen and codeine.... Maybe the colon pain is down to all the pills? I really want antibiotics to be a last resort. I’ll take them if I have to. But wondering what the best course of action is from here? "
"Urinary Tract Infection","Uti","https://patient.info/forums/discuss/uti-680825","Hi does anyone know if cranberry supplements cause cloudy urine thanks"
"Urinary Tract Infection","22yrs, young, healthy, but constantly plagued with uti's. HELP.","https://patient.info/forums/discuss/22yrs-young-healthy-but-constantly-plagued-with-uti-s-help--676376","Hi,I'm a 22 year old woman currently at her wits end with another aggressive uti, the third one of this year alone.I have struggled with uti's for around 12 years now and have always battled the same fight 3-4 times each year. I'm sat here typing this currently cradled in bed, feeling completely depressed and fed up. Can anyone offer any insight or any helpful information or suggestions as to what I can do? Everytime I visit the doctor they prescribe me the same antibiotics and don't ever seem to take any concern to them being prescribed to me on a very high basis. I have even asked my doctors each time if there are any other possible treatments I can look at long term to help deflect these infections, to which each doctor suggests ""if the antibiotics dont work, come back"". They have never failed to free me of the current pain but for the infection to return a couple of months later? I have heard of long term prescriptions, does any one have any experience with these? I am desperate at this point, i have a active sex life which is also being affected, i am afraid on occasion to be with my partner in fear I'll get an infection even with following suggested protocol, showering before, showering after, and staying dormant on the toliet each time after sex to urinate whatever I can. I just want to be free of this, please can anyone help me. "
"Urinary Tract Infection","Bladder to Kidney to NO relief","https://patient.info/forums/discuss/bladder-to-kidney-to-no-relief-679947","I have suffered for about 5-6 years now with UTIs. During this time it was discovered that I am very allergic to Sulfa medication. Not fun. Anyhow, my current concern has me scared. Two weeks ago on a Wednesday my husband had to drive me to the walk-in clinic because of a bladder infection. It got bad fast, with blood and clots in my urine. They testing my sample and gave me Macrobid twice a day for 5 days. By that Saturday morning, I couldn’t see blood anymore but still passed a clot now and then. But my back/side started hurting. So I when back to the same clinic. He showed me the print off that stated I had an E. Coli infection and tested against antibiotics I was on the right medication. So to continue taking it and make an appointment with my primary doctor at some point during the week. The on Monday morning (last Monday) I took my last pill. Still continuing to drink as much fluids as I could handle, still not sleeping very much at all. Still had the crazy urgency... not every 20-40 secs but once I felt I had to go, within seconds it became a crazy issue were it felt I might not make it to the bathroom. Fast forward to Wednesday morning at 4 am, I woke up with extrem pain, soak with sweat and had to run to the bathroom. BAM bright red blood and the clots were so large I think I may have torn myself. I could leave the bathroom longer then 5 minutes without panicking to get back. This continued till about 6:15 when everyone else in my house started waking up. My back/right side was hurting so badly I couldn’t sit. The pain to pee was so bad. I dropped to my knees a few times. My husband called my mom to come get me and rush me to ER, and told me he would meet me there once the kids left fo school. ER was crazy, they got me in fast, gave pain meds and started IV for Cipro 7 days. Gave me CT to check for kidney stones, I didn’t. They found I have multiple infections from my kidneys down. Sent a referral from the hospital for a urologist given my history and these past two weeks. I just finished the last pill last night. The urgency is still unreal the second I calmly feel I should go, seconds later it’s panic. My lower back is still so sore and my middle back to right side is bad. And the pain is starting to slowly get worse and worse since I haven’t had any meds today and the urgency is also getting a bit worse. I’m starting to get scared. I e never had an infection this powerful before. And overall just feel unwell, even have a sinus infection and a croup sounding cough and my wrists and knee hurt badly too. My body feels like it is shutting down on me. I’m only 33"
