"label","discussion_title","discussion"
"Cancer","May be Lung Cancer ; wait 6 months. Freaked out.","The nodule is now 9 x 4 I guess mm ? they say too small to biopsy. Is that true.? Tell me about your diagnosis. I always thought I was much too unlucky a person to get this !! Some senseless daydream of justice?Dr. has been measuring it for years -- almost 7 , 10 ?Move to Death with Dignity State?"
"Cancer","What does this look like on my thumb",""
"Cancer","1cm growth removed ","about 5 years ago i had what i thought was a tiny skin tag under arm pit over the years it grew to like a dome shape was purple in colour and was 1cm. the dr has removed it and i am waiting for results does this sound like a basal carcinoma? i have a biggish wound "
"Cancer","adenocarcinoma","my dad was diagnosed with adenocarcinoma they dont know where it came from .some spot shrunk .Now hes doing chemo carbo/taxol ,any one did that type of chemo? just need some advice...im a daddies girl and my dad wants to live"
"Cancer","Melanoma?","Hello, Ive had this mole on my back for a little over 2 years. It scares the hell out of me. I recently went to a gp and he told me it was very small (3.5mm) and didnt look like anything to lose sleep over...this was July 19th. Still Im paranoid about the thing so I have an appointment with a derm coming up in a few weeks. Im just looking for opinions...does this look like melanoma to you? "
"Cancer","Possible melanoma? Or anxiety?","March 2017 I noticed I had an itch on my back, while scratching i noticed a painful bump (felt like when you get a painful pimple) so i figured maybe its just a pimple. So I left it alone and it stopped hurting after a day or 2 but never went away. So i googled what it could be and melanoma popped up. Okay so now Im scared. I stupidly googled how to self remove a mole and found a baking soda method. It made my mole scab then fall off...and about a week later it grew back, the same but slightly darker. So i left it alone and it never bothered me. Until june 2019 again I scratched my back and knicked the dumb thing and part of it scabbed and healed. Again it grew back the same but a little darker. My anxiety took over and i went to a clinic to see a GP. He said it didnt look dangerous, ""melanoma usually have sharp edges and yours doesnt look that sharp"" he diagnoaed me with depression and anxiety... but still everyday i take pictures of this mole to monitor it and see if anything changes, i also constantly rub it to see if it causes pain (it doesnt) today I noticed two small dots in it and Im out of my mind going crazy. I made an appointment but its not till the end of the month.Does this look like a melanoma to you?"
"Cancer","2 swollen lymph nodes one in neck other under jaw bone for 4 months","when I first notice swollen nodes ( not feeling sick) dr wasn't to worried had me wait a couple weeks see if they still there. they were so he sent me for ultrasound he said it showed was swollen but they were not abnormally shaped so sent me to ent. the ent said he think it is just swollen salivary gland and put on antibiotics and wants to do a ct scan after two weeks to see if there was a change my ct is schedule for Monday ( a month after antibiotics) the nodes are still there I haven't notice any change. I was just wondering if anyone has experienced anything similar to this and if so what was your results"
"Cancer","Head pressure ","hi this all started about 2-3 weeks ago its like a pressure in my head,sometimes head ache, all i can think about is a brain tumour and its frightning the life out of me.is it my anxiety ? sometimes i feel fine especially when im busy."
"Cancer","Melanoma","Hi, I am hoping there is someone I can talk with as I am trying not to show my worries to my family. I go to the bathroom to cry which is pretty often.I blame myself that I got into this mess. About one month after I gave birth (I was 41 years old) a tiny dark flat mole suddenly appeared on the side of my knee about 2-3mm, I noticed it because I virtually have no moles, maybe a hand full of what you might call freckles here and there. I thought it was just post pregnancy moles, because I also got skin tags and lots of cherry angiomas as well. I just labelled it as my ugly mole and never considered it could be something of concern Three years on, this mole never went away, I never found it suspicious because I am quite uneducated with regards to moles and melanomas since I never saw myself having a mole problem. NAIVITY at it's finest!.About a month ago I read up on mole melanoma and looked closer at my one mole. I became concerned because I had spent most of my youth in the sun unprotected. I have also used tanning beds in the past I am a dark haired but have light coloured mediterranean skin that does not burn so easily. I can probably sit in the sun for a good 30-40mins before I start to burn and even then, by the evening it will just turn to a tan colour. I think I might be skin type 3 or 4. But as a child I never had sun protection and as a young adult I have to admit I pushed my boundaries and have burnt myself like a red lobster several times.I blame my stupidity and ignorance now and hate myself for it. So a few days ago I visited the dermatologist, while I don't think the mole ever grew or evolved much, it caused serious visual concerns to the dr, who had it immediately removed and sent for a biopsy. She told me she doesn’t think its melanoma but probably atypical but really, how does she know this? I have to wait 12 days for the biopsy results and I don’t know how I can last until then. I am an emotional mess, I don’t know how to cope. Every research I have done points to the fact that most likely its cancer and probably spread since I allowed it for years to sit on my leg and it had a good chance to spread in my body.I don’t except anyone to diagnose me on this forum, just someone to talk to because I can’t do it with my family. my husband thinks I am overemotional and every time i look at my 3 year old, I cry. I have convinced myself that it's melanoma, and after 3 years of doing nothing, I allowed it to spread to my body and that I am going to die soon. I am scared, I want to see my son grow up more than anything and I want to be there every step for him. He won't remember if I die, he's too young.sorry for my ramblings, as I said before, I am an emotional mess."
"Cancer","uncontrollable diarrohea - all tests clear. ","I have lacto intolerence and diverticulosis. I always watch my diet but sometimesespecially when I am out walking, I need to go and there are no facilities. I cant waitand occasionally, I have an accident. I have had numerous tests and nothing radicallywrong with me. Never sure when this is going to happen either. It seems to be gettingworse with the advancing years. Does anyone else suffer like this? Is there anythingthat can help besides taking diarrohea tablets in advance when going out."
"Cancer","Do I have Cancer?","I HAVE THIS ON MY UPPER LEG THIGH AND IT WAS A RED LIKE BUBBLE AND I POPPED IT WHILE BIKING AND ITS RED AND BURNS ITS APPEARED THERE LIKE A WEEK AGO AND SEEMS TO LOOK THE SAME OR EVEN GET REDDER. IT DOES BURN. COULD THIS BE CANCER OR SOMETHING RELATED TO THAT IS IT HARMFUL OR WHAT? I AM HONESTLY SCARED. "
"Cancer","Basil cell carcinoma","I had biopsies taken for two spots on my forehead, they are basil cell carcinoma. They wanted to schedule me for MOHs surgery, but I asked what other alternatives are there for this. They referred me to an oncologist. Should I explore other treatments or just have the MOHs surgery? Will the oncologist recommend surgery or will he stick with what he knows best? These two spots are not very big, but I think may be deeper rooted."
"Cancer","Chronic daily headaches worse in the morning and irritability, I'm worried about a brain tumour.","Hello, this is my first post, apologies if it's in the wrong place!Long story short -Chronic headaches for the past 4 to 5 months, they have become more constant to the point where they are daily and worse in the morning.I've also been dealing with irritability for the past while, I get easy frustrated and I'm very easy to anger.I get my pocket or headphones caught on door handles or zippers and I rip the zipper open or punch/slam the door.I'm also depressed to a certain extent, very pessimistic and somewhat anxious.The headaches are the main symptom they've gotten worse and more frequent over the past while (this being before I went to hospital). They're on top of my head and I can usually point to the spot of pain, it's usually my right side at the top roughly an inch forward from my ear/middle of upper head.I went to my GP, I was referred to hospital, I went to A&E, who sent me to the Acute Medical Unit.Blood tests - Normal.Head CT - Normal.EKG(ECG(?)) - Showed an irregular heart beat, I didn't have that before - Cardiology said it's nothing to really worry about.Chest X-Ray - Showed a slightly enlarged heart, they thought I might be an athlete, I'm not but I'm in okay shape.They gave me paracetamol and Neurofen - Neither had any positive affect.I was given a prescription of 10mg Amitriptyline for 3 months (currently 1 and 1/2 months in) and a week of Tramadol for the pain, Tramadol did not help, I stopped for a while and swapped to Solpadol - also very little affects.Booked in for an MRI of my head - which I had today.Booked in for an Ultrasound of my heart, and a consultation with a headache specialist after the 3 months on the medication.As of now I'm back taking the tramadol - ran out of Solpadol (I had for a chest infection/pleurisy from before) and I have tremors in my hands, feel somewhat dizzy and still have a bad headache as I'm typing this.I'm still on the amitriptyline.I have an Aunt who has a brain tumor her symptoms were severe headaches, worse in the morning and persistent.She's had radiation to shrink it, and is having regular MRIs to monitor it.I'm worried it might be a tumor.The neurologist mentioned cluster headaches, but they're not that bad and I have a low grade headache most days, with intermittent intense stabbing headaches.Also my eyelid was swollen because I'm prone to chalazions/styes so unless he thought that was a symptom.I know that CTs are used to check for larger abnormalities, aneurysms, clots, bleeds etc and an MRI is used to check soft tissue abnormalities like tumors, cancers etc.Obviously it's not very big if there even is anything there.But I'm still concerned, and I think it's rational rather me being a hypochondriac.I had my eyes tested first thinking I needed glasses, I don't but the optician saw tortuous veins which indicate high blood pressure, I got that checked and it's normal..And when the medication isn't helping, the pain isn't subsiding and my mood is very much the same..What would cause an enlarged heart?Am I being crazy?Could anyone share their story?What would cause these symptoms?"
"Cancer","a lump at the anal opening! help","Hello,Hope this isn't to disgusting but I'm looking for advice. I am a 24 year old male and find this topic very hard to bring up with my GP. I have scheduled an appointment and understand I'm probably going to need an examination & biopsy to know if it's cancerous. But in your medical opinion based these images and symptoms what do you think it could be?Symptoms:I have been ignoring this for a long time and figured this is probably piles or something else? But I am not sure.... Looking forward to your reply."
"Cancer","Could this be the start of melanoma?","hi i have a mole on my right arm near my arm pit and ive recently noticed its changing, it now feels crusty and is changing colour to a blackish centre could this be the start of melanoma?"
"Cancer","Is it Skin Cancer?","Noticed this on my calf yesterday, was at a tanning bed the previous day. Tender/sore and feels like a lump.first pic from yesterday and second today."
"Cancer","Could this be the cancerous mole?","Before I write anything, let me inform you that I have a family history of cancer. My dad had mouth cancer and my granny had it in her skin. Both died eventually..Nothing could save them because it was either too late or too extreme.Now, let's talk about myself shall we? I barely have mole all over my body if any at all. About 2 years ago, I woke up one morning with a weird kind of wound on the back of my right hand. I didn't realize that it was a wound at that moment and brushed it hard against my bedsheet to get the thing (in my mind) away from my hands.. On checking back, I found out that I had removed the upper tissue in the process (and the red skin underneath was visible ofc). I still didn't pay much attention as I am used to getting wounded every so often. But this was a different one which took really (I mean it) long and left behind a scar which is unusual to say the least.When viewed from different angles, it looked like dead rotten tissues in the shade of 'ash gray' (That's exactly how it looked).A year later, I was involved in another minor accident and got my skin around the mole (including it) peeled off in the process. I thought okay, goodbye old scar, welcome new one. This second wound healed, and left NO scars except the old one in the same old irregular shape. It was like a carbon copy. This made me think something's surely off. Why did so large a wound leave nothing but the one as before. Sure enough, it's color was still the same!File size is too bigI started looking up on the internet and I think I probably have skin cancer. At this point, the mole has started spreading a little further. The 'ABCDEs of Melanoma' in WebMD made me consider and investigate all these. Here are some pictures of that mole for you to observe it thoroughly.File size is too big"
"Cancer","I am checking my mouth and I am extremely worried that its cancer.","So I was checking my mouth for any sign of cancer. I am having 3 problems.One is a white looking bump in my lateral mouth. It is oval shaped and it has a rubber like texture and feel (it flicks when moving it). It show more white color when pressed. No pain.here is the pic:Another one is the area behind the molar. It seems to be opening itself up, the color inside is grey it feels hard, like a tooth.here is the pic.![image](https://patient.azureedge.net/forums/images/upload-sm/1253560-on the 636982448911516642.jpg)and finally the one that cause me to fear the most is my tonsil on the right. It is slightly bigger than my left tonsil. It may not be so bad until it is shaped very differently. It is bean shaped, smooth and painless, and has white liquid stuff that spews out when pressed. The thing that made me more concern is that its duration is long overdue. I have this tonsil since May and I recall having this in years.I tried to convince my mother that the tonsil is shaped funny and I need to go to an ENT but she refused, stating that ""it is all over your head"".I also check my lymph odes in my neck and it is normalwhat could I do ?"
"Cancer","Weird feeling in head for awhile now.","This one is going to be long, so sorry in advance.So about a couple months ago I woke up and went to go eat breakfast and all of a sudden I my head started to feel weird and I got a brief blind spot in the corner of my left eye. I felt confused and I thought I was going to faint.I went down to lie down for a bit and all of a sudden I started to get chills. This lasted for about an hour and then the symptoms subsided and I felt ok. I went to the eye doctor and they did a scan and said what I probably experienced was on Ocular Migraine and it wasn't anything to worry about.So of course stupid me just writes it off as nothing. Few months pass and I experience the same thing on March 11th around 3pm , but this time without the blind spot or halo in the eye. Just weird feeling in my head, like something was off and I was about to lose control accompanied by almost a hypoglycemic feeling, ( I hadn't eaten since 10am that day ) followed by chills that lasted about an hour. I thought maybe since i hadn't eaten anything I was feeling shaky or weird so I had something to eat.Ok I said, if this happens again I'm going to the doctors. The next day it happened again. I immediately made an appointement with my primary care doctor . We checked for Diabetes, Lyme Disease, Low Blood Sugar, Hypoglycemia, and all that stuff and everything came back fine on my blood work.Doctor said it's anxiety but I don't really have much stress in my life at the moment and I do get anxious when I'm in a social setting but nothing like this. After this second episode I felt very disconnected and almost in a haze or heavy brain fog for a week or so.When I went for a follow up visit on the 27th of March on my way to the Doctors office my head felt weird again like I was about to lose control or in the foggy state. I was scared to drive home but the feeling passed after awhile. When I told him about it he just brushes it off.He did the all the typical neurological tests to see if my arm and leg strength were ok, following his fingers , standing up straight , walking in a straight line etc. Everything checked out.Now when I wake up in the mornings my head feels weird again. And if I touch the top of my head it makes the feeling worse. Its just a very concerning thing. I don't know if it's anxiety and I'm not sure if this can be related to a gut issue as my stools have been loose and flat . Docs thinks i might have IBS . I'm being tested for Celiac and IBS.He says I don't need to see a neurologist so I can't see one unless he gives me a clinical referral . I'm just worried its something more than anxiety because when I touch my head in feels worse. I don't get headaches but man when I get the feeling I feel confused and really weird."
"Cancer","Help!!! ","any pancreatic cancer survivors or going thru chemo ? My mom was just diagnosed with pancreatic adenocarcinoma cancer a week ago. She will be starting chemo folfirinox hopefully next week for 6 months then the doctors will see if she qualifies for the whipple surgery. Good thing is that the cancer hasnt spread to any other parts of the body or organs. CAN ANYONE PLEASE GET ME ANY INFO. PLEASE AND THANK YOU"
"Cancer","Vitamin C IV","Hi.Looking for information about alternative therapies with Vitamin C Intravenous on the Internet I have found a Protocol used by other patients.I know there are not many studies to prove Vitamin C evocation but a lot of patients recommend Vitamin C intravenous use.I need some opinions!I will post the protocolOnce the IV Vitamin C doses are increased to the 75000-100,000mg range (75-100grams), they have been shown to kill cancer cells. In addition these doses will kill viruses, and mold toxins.How to use:Week 1: 1 x 10 g (1 iv bottle) infusion per day, 3 times per weekWeek 2: 1 x 20 g (2 iv bottles) infusion per day, 3 times per weekWeek 3: 1 x 40 g (4 iv bottles) infusion per day, 3 times per weekWeek 4: 1 x 60 g (6 iv bottles) infusion per day, 3 times per weekWeek 5: 1 x 80 g (8 iv bottles) infusion per day, 3 times per weekWeek 6: 1 x 100 g (10 iv bottles) infusion per day, 3 times per week.Treatment will be continued with maximum dose 100 grams (10 iv bottles) for each session at least one month.Product name: VITAMIN C IV 10000mg (10grams)Manufacturer: PharmaLife RomaniaFor intravenous administration, it is recommended to dilute VITAMIN C IV with SALINE SOLUTION in 1/2 dilution.The indicated doses and treatment schedules should be followed.VITAMIN C IV solution for injection is very sensitive to environmental factors and it is necessary to keep the product protected from light.Do not administer together with sulphamides because Ascorbic Acid may favor the precipitation of sulphamides in the urine.Intravenous rapid injection is not recommended!SIDE EFFECTS: They were not found!"
"Cancer","Brain tumor...what to do?","So recently I'm being having pressure and a dull pain in my head for some weeks now. I'm wondering if it's a brain tumor what should I do?"
"Cancer","I am taking Immuntheraphy treatment can anybody tell me if I can colour my hair whilst on this drug","I would like to have my Roots coloured I have just had my first Immunetheraphy treatment and would like to know if it is safe to do this."
"Cancer","Noticed pink/fresh blood on toilet paper, not had periods over 9 years","i'm 55 years old, my periods stopped over 9 years ago, past 3 weeks have noticed a light pink stain on toilet paper when been to the toilet for a wee, then yesterday opened my bowels and fresh red blood was on the loo roll and in the toilet. i also have a heavy dull ache down below like period pains,"
"Cancer","Adrenal Cancer with Metastasis Now to Liver (Lesions) and Lungs (Nodules) ","I am looking for anyone who has dealt with adrenal cancer. I have some questions, but it is so rare, that most forums that I post, I receive no responses. Is there anyone on this forum who could comment on adrenal cancer? Thank you!"
"Cancer","Cancer and dehydration","hi looking for advice! I will try and keep this short my mother has terminal cancer it started two years ago and she was diagnosed with ibs in and out of the doctors and loss of weight until she was eventually admitted good friday last year we were told she had a obstruction and stomach cancer clots in her lungs and one near her heart she had weeks to live.after a operation and a year on with frequent admissions to hospital needing rehydrating and blood transfusions she is home again.but however now shes hardly drinking or eating and for the last few days has not got out of bed.im fearing that she may not have long but hopeful is there anything anyone can suggest to try make her drink and eat if so what? thanks in advance"
"Cancer","Brain Surgery ","If a person who has no family is in a coma in San Francisco, and need a brain surgery who decides on the surgery?"
"Cancer","Sharing my dads pancreatic cancer story","So, i'm new here and not really sure why i'm writing this, maybe it will just help to cope.I saw others sharing their/their relatives stories on here, so here's mine.Long story short, for the impatient: My dad was diagnosed with terminal pancreatic cancer in February 2019, less then 2 months later, on April 1st, he passed away.Here's the long version.My dad has been more or less seriously sick for over a decade. As long as i remember, he was quite a bit overweight and had diabetes, the ""milder"" form, so he didn't need shots but had to check his bloodsugar every day and control his diet. He was a smoker since he was a teenager and also liked drinking every once in a while.About 15 years ago, he had a kidney infection, performance of both kidneys went down to 10% - permanently. At this time, he had to retire and go to dialysis 3 times a week, which he tolrated pretty well.His pension was rather small, but my mom had (and still has) a good income so my dad became the housemaker, did the shopping and cooking and took care of my little sister who still went to highschool at this time. My bigger sister and me were already working and financially independent, so despite my fathers disease, my parents were living a good life. They always loved to travel and my dads health condition did not stop them. They went to the Canary Islands and Croatia every year, even cruises were not a problem, there are plenty of vessels with dialysis on board. Once my little sister left the nest, my dad got very active as a volunteer, he was president of the local sports club for 8 years, board member of the local hiking club and so on. Life was good.In the mean time, i had to travel all over the world for work. 4 weeks in the US, a week in Canada, a week at home in Germany, 5 weeks in Japan, that was my life and i also liked it. In 2014, my employer offered me to work at ourbranch in Shanghai for 2 years. I sayed yes and while i'm typing this now, i'm still sitting here in China.In December 2018 my sisters son was born and my wife gave birth to our daughter 5 weeks later, last year, both my sisters got married. My mum usually visits us in China once a year, we would go Germany every summer and christmas for a few weeks. While my dad was still able to travel, the 12 hour flight to China would have been to long, so he could see his grand daughter only twice a year. Last year, we spent 5 weeks in Germany, i had to work, so my dad spent most of his time with my wife and our daughter.They loved cooking together, especially since my dad was always keen to try new things in the kitchen and my wife taught him a lot about chinese cusine. My wife really loved her ""Opa"" - the german word for grandpa, which is what everybody in the family called him since he became a grandpa.In December 2018, we celebrated my dads 60th birthday, big party, around 70 people were there. At this time, i already noticed that he didn't look so well, somehow exhausted or burned out but he was in a good mood and said he was alright. I think it was more obviously to me then others, because i saw him only every couple of months.Then things changed. My mom had her trip to visit us in China booked for end of March. Every sunday, we're doing video calls, so i was kinda surprised, she called on a weekday.I knew something was wrong from the very first moment, i could see it in my mums face. Then she told me. At dialysis, they checked my dads blood several times a week, but due to his kidney disease, some values always went basically through the roof. Anyway, they were concerned about one certain thing that was oddly off (don't remember which one) in his blooed count and sent him to MRI. There they found tumors at both kidneys, liver, stomach and pancreas.Since it already spread that much, they first didn't know were the cancer originally came from, but they eventually said, it's the pancreas. Surgery was not an option, but my dad started chemo therapy right away and tolerated it well. I'm not sure if it made a difference after all, but even though it was clear that his cancer was already terminal, chemo therapy gave him hope, i think. He only went to the Hospital for treatment, from being diagnosed until passing away, he didn't have to spend a single night there.My mum cancelled her trip to China but told me not to worry to much even though the doctors said, that worst case, he'll only have a few months left.First i was thinking to fly to Germany right away, but my mum knew i had a lot of work because a major exhibition in our business was comming, so we booked a flight for end of April.My mum also told my little sister not to cancel her holiday. Her and her husband were going to visit us in Shanghai and then go to Thailand and Sigapore afterwards.So a few weeks went by, we called my parents a lot and it seemed like my fathers condition was stable. My sister spent a week with us, then flew to Thailand, the day after they left China, my mum called.It was a Wednesday, 27th of March. She said dad was not doing well and the doctors can't tell whether he has 2 months or just 2 weeks left - that's when i got really nervous.There were two options for flying to Germany, either next day, which would have been tough to organize, especially with our toddler, or Monday, 1st of April. Again, my mum told me not to worry to much,so we booked the flight for monday. I got a positive reaction at work - this was really the busiest time in 2 years - my manager said i could leave right away and as long as i needed to.Saturday my mum called again, my dad was looking good, he went shopping in the morning and made BBQ for the rest of the family that was working in the garden that day, that made me feel better.Next day my sister called me from Thailand, she was crying. She said mum just called and asked them to come back as soon as possible. Since i'm the more experienced traveller, i helped my sister arranging flights, they were arriving almost the same time at Munich airport as our flight from Shanghai, so we could even share a rental. I was thinking about calling my mum again this sunday, but eventually didn't. I just texted her that everything for my sister and me was arranged and we'll be home tuesday morning.She just replied that she's sure i got everything well under control. Monday, our flight was at night, so i went to work in the morning to settle everything before leaving. After lunch, we started packing and i don't know why, but i suddenly started crying. I told my wife that i was afraid were gonna be to late and i just wanted to see him one last time. She was trying to stay positive, said that he's probably still got months leftto live and told me how she will take care of him and cook his favourite chinese dishes once we're there.Tuesday early morning, we arrived at Munich airport, met my sister and her husband there and got our rental car. I drove that route a 100 times before, but this time, the 2 hours felt like ages.Somehow, at that time i was worried most about my little sister, who was always my dads baby girl.When we got to my parents house and the door opened, i could feel my heart beating like a hammer.My bigger sister and my mum were standing there, dressed in black, i instantly knew what happend before she said anything, but i'll also never forget her words:""He wanted to wait for you, but he just couldn't make it.""My father died one day before, 4:30 in the morning.We flew around half the globe and were just like 30 hours to late.But here comes the hardest part: My wifes german is not perfect and my mum spoke dialect, so she wasn't sure if she understood and asked me: ""Where's Opa? How is he?"" And i had to tell her that we were to late.It crushed her. The days before and during the whole trip she was staying positive and trying to cheer me up, but that very moment eventually really crushed her. I don't know what was harder in this very moment, the death of my father of seeing my wife like this. She really loved him and only had the chance to know him for several years.My mum then told us how everything happend.Saturday, my dad had a really good day, he felt well and didn't even need any pain killers.Sunday morning, he couldn't even get out of bed himself anymore, his blood pressure was down to 90/50. An aunt, my dads sister, who is a nurse on the cancer ward where my dad had his chemo therapy was there the whole day. In the evening, he was in a lot of pain, so my aunt called one of the doctors to visit off duty. After giving him pain killers by infusion, he did better, but still couldn't get up. They were dicussing about taking him to the hospital, but my dad insisted on staying at home. My mum said, she somehow knew it was going to end soon when she realized, that he didn't even have a single cigarette the whole day. This was the first day in almost 40 years of being together she didn't see him smoke.Around 9, when my mum went to bed, dad was doing quite ok, they talked a lot. He even asked when she was going to work tomorrow and who's gonna take care of dinner.Midnight, he had difficulties breathing, so my mum helped him sitting up, they were sitting for 20 minutes till he felt better and then lay down again. They repeated that several times.Eventually, my dad said, ""I can't take it anymore"", he closed his eyes and was gone.My mum was holding him and said ""Don't go, stay here, stay with me!"", but he was gone.She said she then kissed his cheek and wished him a good journey.The next few days we were busy arranging the funeral, my wife asked if she could see him for a last time and i was also thinking about it - open coffin at the funeral is not common in Germany.I kept thinking ""Why didn't we just come a few days earlier?"".Usually a few days pass between death and funeral, so they offered to open the coffin for us to say good bye. One of my aunts recommended us not to do this, she said she did that twice when relatives passed away and ever since, she can't get that picture out of her head anymore. I told my wife i'd go see him with her if she wants to, she told me the same, but eventually we didn't. Looking back, i think it was the right choice, i remember my dad as the happy man living his life, celebrating christmas and his 60th birthday, that was the last time we saw him in person.I was a bit afraid about the funeral, but i gotta say, it was much easier as thought. My dad was a well known man in our small town, there were literally hundreds of people.We then spent the next 4 weeks with my mum before going back to China, especially having her grand daughter around helped a lot.I was thinking a lot to try to find some positive things in all the sadness and i found them in deed:My dad died in his own bed at home, in the arms of the woman he loved, he was married to for 35 years and had 3 kids with. He didn't have to suffer for long. I always thought it was kinda weird when people said ""at least he didn't have to suffer"", but i have to admit it's true. I saw my grandma, she was already 82, fighting cancer for 2 years, she really had to suffer a lot.He had a good life and didn't spend his last 6 months in a hospital, connected to machines that barely keep him alive. My grandma used to say, ""better 20 years of peace then 40 years of war"", i think that's true. My dads life might have been to short, but he was able to enjoy it almost till his last day.In the end, his body wasn't strong enough anymore, but his mind was clear until the last moment and wanted to fight.It may sound surprising, but i think my brother-in-law was hit hardest. His father left his family when he was a little boy, he never met him. My dad was probably his best friend and he saw him as the father he never had.The hardest time for me was actually the day before we went to Germany and the inital shock. And somehow, now, 2 months later. My dad and me were never really close, at least i thought we weren't, but now i miss him like hell.In quite moments i keep thinking about when my mum told us how he died and start crying. But, i think it's getting better. Everytime i talk with someone about it, it get's a bit easier. Maybe that's why i'm wrinting all this. Maybe i just needed to write it down.Charlie"
"Cancer","worried about friend.swollen lymph nodes","himy best friend is 30 and shes had two swollen nodes on her neck for the past two months. the doc found two more. her cbc is ok, ultrasound ok but they sent her for a full body pet scan.I hear that lymphoma is not common in our 30s, but nobody knows for sure...Shes constantly sick with the flu, but no other symptoms. Im not sure, but wouldnt wbv be high if these nodes were caused by an infection or bacteria?"
"Cancer","Feeling pressure and heaviness right side of face and right side headache.. Please help","Almost 3 months ago I had mild headache top right side of headBut after few days it disappeared. Now from 20 - 22 days I'm having right side facial pressure and heaviness.. Also feeling pressure in cheekbone and sometime it hurts a bit... I feel pain in right eye too sometimes. And that top right side headache and pressure in right side of head is also there and my right ear sometime feels blocked... I also have pain behind right earPain and tightness in neck is also present... But till now I don't have any other problem like coordination/speaking/memory or something....Do you think it's a brain tumor ?And sorry for bad English 😦"
"Cancer","What is this bump near my Tonsils?","Hi,I've had this bump near my tonsils for about a week now I believe but I'm not sure what it is exactly. I am hopefully going to go to the walk in clinic soon, due to my family doctor being away for 2 more weeks, but I was hoping maybe someone could give me an idea of what this is? I'm 16 years old, turning 17 in just under a month, I'm hoping that posting this will help my anxiety. Please get back asap, thank you"
"Cancer","Need help PLEASE","my brain has been having the feeling of crawling/tingling/tickling. I've been to emergency room twice because it has been an all day and night sensation. My tonsils have been swollen for months. Doctors said its allergies, then one says I have sinus infection that's causing these feelings..... so I was given antibiotics. Only made things worse, I wake up in the middle of the night confused and disoriented. I've gotten a CT scan and found nothing, blood work was fine . I do not know what else to do and I feel like I'm going crazy"
"Cancer","Lump in the inner cheek ","Hello,So like a month ago I woke up with a big, white lump inside my cheek right next to my gums. It really came out of nowhere as I haven't noticed anything earlier. After a day it wasn't white anymore and what was left was just a small lump. I didn't think much about it and just let it be, thinking that it would go away but it didn't even after a month. It got a little bit bigger but I barely can feel it with my finger and I have to use my tounge (it isn't noticable without touching it with a tounge). Can it be oral cancer? I searched online and I don't have any other sympthoms. I mean, I have some loose teeth and would sometimes struggle to speak some sentences but it was with me all my life. I'm turning 18 in 3 months and I've been smoking irregurarly ciggaretes for maybe 1,5 of a year and drink alcohol for the same amount of time but I drink only on the parties (which happen maybe every 1-2 weeks). It also deasn't hurt or anything. Idk if it matters but I remamber that I bit my tounge like a day before the lump happened. After a month I'm getting pretty worried, because it doesn't seem to be going away. Does anyone have some clues what might it be? Thanks for helping 😃."
"Cancer","Wart or skin cancer? ","So this is on my front thigh area and its been there for months now. Ive scraped at it and it wont go away. i have a feeling its a wart but maybe someone may have a better idea..any input would be greatly appreciated. thank you."
"Cancer","Lump !! Help please","i'm having this lump in my left armpit for almost a year, it's not an ingrown hair , i thought it's a one but it's not , also in that place i don't have hair growing up so and it's kinda between my armpit and my breast , i'm so afraid it could be cancer because already in my left breast i have an inverted nipple and i read that inverted nipples could be a reason for breast cancer, I'm freaked out..i usually wax my underarm hair and i never shave but now i stopped waxing it because of this lump i have and because my armpits is soo itchy and red , i don't understand what's that , what could it be? also if you notice i have red patches in my skin close to the lump , i just noticed them today , please help whats that???? is it a swollen lymph? i don't think so because this lump bleeds sometimes 😦"
"Cancer","scan error?","Hi,so one of my best friends was diagnosed with skin cancer about 1.5-2 years ago (a melanoma to be precise). He found it pretty quickly and the treatment didn't wait too long too, which happened here in Belgium in September 2017: removal of a section of skin and lymph nodes on the upper leg and groin area. In the consequent checkups, they didn't find anything and so didn't perform chemotherapy.In the meantime he moved to Canada where he did another routine checkup just this Monday and they found a bright dot on the liver on the scan (don't know what kind of scan it was).They say it was likely just a ""scan error"" or a minor internal wound, in both cases it would be gone within a few weeks, but in the meantime there's more playing in our heads:Back in Belgium, there was a patient next to him who was terminal due to diagnostic error, so I do believe in doctors, but also in their mistakes. Such an uncertainty eats at our moods as a tumor could be eating his liver.So the question is: why did the doctor go over it like it was no big deal? Is (s)he used to soothing patients whatever the ordeal? Are scan errors that common? Or internal lesions? Is the timing or location illogical? Because it doesn't look like it 😦"
"Cancer","Brain tumor fear","Hi everyone. I've only been having two symptoms. One is vertigo, which comes and goes. The other, I'm not sure how to explain it. When I raise my eyebrows it's like I can feel something moving in my head. Kind of feels like a loose nerve or something. And when I raise my eyebrows and feel that, it causes the vertigo, too. I went to a concert the other day, and in the middle of the crowd it got really bad. It also gets really bad when I'm in stores. I'll be really dizzy until I get back in the car. That feeling in my head when I raise my eyebrows is SO ANNOYING. And it moves! It never stays in the same place. Anyways, I'm scared. I have convinced myself that I have a brain tumor or some other kind of serious problem."
"Cancer","Brain tumor worry","i have been having severe anxiety about a brain tumor. everyday im freaking out because i feel like i have a symptom . like i am waiting for a seizure to happen. everyday i feel pain in my temples and random spots of my head. then i feel this like tiredness and dizziness. also i feel like ive gotten weaker and more pain in my body. ive had low vitamin d levels and allergies but im so worried. i check all the time my vision to see if its blurry or the way i speak. i dont know what to do"
