Label,discussion_title,discussion
Cataract,Tecnis ZKB00 multifocal combined with a monofocal?,"Hi there,Dearest thanks to all who offer advice on this forum, helping others (like me) sort out this confusing world of intraocular lens choices. Sorry for the LOOOONG description below, but I figure it's all relevant.I am 50, have had cataracts R>L for 5 years. Prior to that, R eye has been -2.5 since age 20, and L eye (dominant) was -1. Always wore contacts. Minimal to no astigmatism. When I became a little presbyotic around age 40, I opted for monovision with contacts, went against the advise of the optometrist who wanted to correct my L eye and leave my R eye nearsighted because the difference was so jarring I couldn't drive. So instead I corrected my R eye for distance and within a year my L eye went back to 20/20 naturally. Sometimes our bodies react to being over-splinted, but that's another topic.I'm a very active, outdoor person but also use computers and do crafty tasks. I expect near and far vision. I expect a lot out of life. I'm kind of a boot-straps person: like to be tough, but am learning just how very sensitive I in fact am (joys of middle age). I don't want glasses, but could survive with contacts if I had to. The worst thing about reading glasses for me would be the need to always have them, say, even for grocery shopping reading labels, or looking at my phone. If I had to keep a pair with my laptop, well, I guess that wouldn't be so bad. But cooking...that's intermediate too, right? I'm aiming for another 50 years, so this is a long term decision!7 weeks ago I had Tecnis ZKB00 multifocal +2.75D put into non-dominant R eye (the worse cataract). Love my surgeon (the third one I saw over the years, and the first one to spend time really talking to me). I didn't do any research about lenses: life often brings me what I need if I stay in the flow, and so I went with his conviction that this was the right lens for me. Said he put this lens in his mother, and in a two-year old. Also, I was of course nervous and felt that exposing myself to the overload of the internet wouldn't really help. My mother is a happy monovision patient for the past 20 years. My aunt who reads all the time opted for both eyes distance (oddly) and uses reading glasses. Neither of them are very active outdoor people although they are also high-performing individuals.The surgery went well and he is overjoyed with the numbers. It was a quite advanced cataract and he did a great job adjusting the ultrasound so as to not damage the posterior capsule. And, I spent the first five weeks in a state of shock and panicky anxiety. He'd mentioned I might have temporary glare at night with the first glance at headlights, that would fade as the pupil constricted in the moment. Said 5% of people are bothered by that. But I had no idea I'd get these huge halos and ghost images around lights, day and night. Computer text, even a written page, has large ghosts. So did white lines on the street. So do any fluorescent or halogen or LED lights. Halos are several bright concentric rings that, say, with a bicycle light will obscure the cyclist they are so large in diameter. Once the oncoming headlights obscured a parked car in my lane at night (didn't hit it). Those lit up No Left Turn arrows? Forget it: almost the whole lane is whited out. Computer work is also affected, because I occasional graphic design and the ghosting interferes with that.My visual acuity with that eye is superb far and pretty great near and intermediate. The distance vision is startlingly beautiful. The world is much more three-dimensional. When I go hiking during the daytime I can get so euphoric because everything is so clear into the distance. Night vision is also fine when I look where there are no lights. Beautiful, in fact.So a couple weeks ago I got a grip on my upset and anxiety, because of course anxiety will not help the neuroadaptation happen any faster. I'm looking hard at the emotional reasons for eyesight loss (another huge topic) and dealing with that stuff. And three days ago I started doing some exercises with Gabor patches with an app called Extreme Eye Exercises (paid programs for these are $400 and since they can't measure glare and haloing, clinical results aren't available with those, so I'm opting for the free app and hoping that it's comparable). I tried Alphagan drops and they didn't really help and caused very uncomfortable eye and head pain.So grateful for the many posts by @Sue.An2 and others...I understand that these might improve over months to years, but not really go away. Just become something one accepts.Having the moon and stars affected makes me profoundly sad.I don't know that I can accept this. Which also makes me sad.It felt right when we made the decision.I volunteer for a living overseas, and so can't get a second opinion in the U.S. Timing becomes a factor because I travel home in order to get these done. We weren't going to do the second eye until January, so this totally changes everything. And now I'm doing all that online research...boo.So: after talking to me for an hour one Sunday, his algorithm would be the following, although he definitely did not want to exchange the lens that was so perfectly placed (understandable):He wants the lens exchange done within 3 months, which would be early August. Said it starts to get messy in there after that. I do trust his skill. And when someone says they're not comfortable, one should pay attention, right?My thoughts/questions:I'd like to wait longer to see how this adapts or if I can work some emotional/energetic magic, but...maybe by 7 weeks we already know? Is waiting longer just wasting time?I know some surgeons will do an exchange even years out, but a friend of mine told me that might be like getting an abortion at 8 1/2 months: sure, you can do it but it's not recommended if at all avoidable. Should I wait in order to slow the process down and see about adaptation? Or is that just creating risk?If we do monofocal in the L eye for distance, he might want to do it slightly undercorrected to help support near vision. But if we then do a lens exchange on the right, I'd go for a monovision set up, and so then would want the left to be 20/20 for distance. So that confounds things...argh.If I stay with just the multifocal covering my near vision, it won't be as good as it could be with a nearsighted monofocal lens on the R eye...It doesn't seem like there are any glasses or contacts that can fix a multifocal lens problem. That's one benefit of the monovision approach: one can always correct the near eye to see bivisual distance, or correct the far eye to see bivisual near. That seems like an advantage to me. My mother hardly ever uses glasses: only when dim reading. (Although now, after 20 years, her distance vision faltered and she's using a contact lens again in that eye.). Also, my surgeon did mention that there are multifocal corneal things in the pipeline. So those who get monofocals might eventually be able to get multifocal vision anyway.I didn't even think there was a choice to be made about WHICH monofocal to use. Reading here, you all seem to have opinions about different brands, acrylic vs. silicone, which focal point to choose, etc. Isn't the branding and such best left to the surgeon?Okay that's about enough over-explanation to a bunch of strangers...thank you all for whatever input you might have. And thank you again for sharing your experiences because just hearing what others are living makes it easier."
Cataract,"Very little driving but watch lots of TV, use a 15 inch computer screen and read quite alot.","The TV is about 8 feet away and the 15"" computer screen is about 18 inches from my face. I drive mostly during the day, but not often, and would like to be able to drive at night, when necessary, if I could see the road. I like to read, too, currently large print books only. I am not opposed to wearing glasses when needed. I had a cataract consult yesterday and left confused. I have advanced cataracts and, for this reason, the Dr. says laser option is the best, which is fine, despite the added cost of $1299 per eye. However, he pushed really hard for a ""Forever Young"" option ($4,290 extra, per eye) which will give good distance AND mid-range, and lessen the need for reading glasses. Next best choice, per Dr., would be ""Precision Vision"" option ($2,935 extra, per eye) for ""precise"" distance OR near vision, my choice, and wear glasses some of the time. I will meet with them again in a couple of days with my choice and to be measured. Once I got home and looked at the pamphlet with the choices, I realized how confused I am, mostly about what the difference is between the $1299 option and the Precision Vision option. I'm 68 and on medicare and while I can come up with the money for the more expensive options if I had to, is it really worth it for me? Thoughts???"
Cataract,Preservative-free multi-use lubricant eye drops available in U.S.,"I know many of us use artificial tears post cataract surgery. I've been using the preservative-free vials and just saw that Allergen Refresh Relieva PF, multi-use preservative-free eye drops, are now available in the U.S. Not sure about other countries. I was shopping this morning and didn't see them in my local stores yet, but I just ordered some off Amazon to try. Passing along the info in case anyone else is interested."
Cataract,Vision declined in one eye 14 months after cataract surgery,"About a year ago I had monovision cataract surgery with two Tecnic toric lenses. The distance diopters targeted for the IOLs were: Left (dominant eye) -0.5, and Right, -1.50. CYL for Left was 2.25, and for Right was 1.50.The results were great. My left eye’s distance vision was close to 20/20. My right eye came in at about -2.25 diopters. While that was more nearsighted than planned, that works great for me as my near vision is great, and I’ve had no problems adapting to that much monovision. I understand that coming in more myopic on the right was not unusual, since the right eye before cataracts was already quite myopic (approximately -7 diopters), and that would increase the error rate.Just today, I noticed the vision declined in the left eye. Distance vision has dropped to about 20/90 (I have an eye chart at home). When I put a cloth pirate patch on the left to check the vision on the right (which was unchanged), the left eye kind of hurt, like a sinus infection might make it hurt. The vision seems kind of cloudy, and colors are less vibrant than for the near eye.I have an appointment this afternoon with urgent care ophthalmology at the same hospital that did the surgery.What do you think might be causing this blurred vision? What questions should I be asking? What should the doctor be checking for?Thank you."
Cataract,"Starbursts, Halos, Glares, etc before surgery.. Better now with new IOL?","So everyone talks about the halos, glares, flares, starbursts that EDoFs and Multifocals can cause. However did most of you not have these issues before lens exchange? I have those issues now with my cortical cataracts and astigmatism. Starbursts are what bothers me the most, it is ""moderate"" but I can still drive. I am hoping no matter what IOL I choose, it will get better. If it gets better than I will be happy, but any chance it could get worse?Could anyone share their before and after surgery experience?Thank you"
Cataract,near vision poor after getting Symfony...seeking others' experience,"Hi,I'm 44 years old and just had the first of two eyes implanted with the new (I'm in the U.S.) Symfony Toric lens, which I've researched extensively and was very eager and excited to get.Now four days since having the surgery, I'm mostly satisfied: colors are much brighter and more vibrant (and more pinkish, bluish, interestingly), my distance vision is now restored and fine, and I can see pretty well at intermediate distances, i.e. objects are clearly defined all the way in to about 23 inches away, perhaps even 21 inches away in bright light (yes, I notice some degradation in low light, more than I'd expected).The real issue for me is my near vision, which is much worse than I was expecting. I do know that the Symfony isn't all-around perfect, that e.g. I might expect only 20/32 or so (mean uncorrected near achieved in the U.S. clinical trials). And I know that's just an average, but even the distributions left me hopeful, with 81% of trials patients achieving 20/40 or better (that's monofocally; 96% were better than 20/40 bifocally). Meanwhile, I'm struggling to make out these words as I type, pretty much anything inside of 23 inches is blurry, and in good light I can only make out the 20/80 line (if I really exert myself, I can barely make out, mostly by guessing, some of the 20/60 letters, but mostly they're entirely unrecognizable). I feel as if I could have gotten results like this simply by going with monofocals, and I'm beginning to fear this is as good as it'll get, which is depressing.Some background facts: Pre-op, I was mildly myopic (-1.75) in this eye and mildly astigmatic (about 0.94 cylinder). Also, at 44 I'd already gotten used to presbyopia, and typically would wear +1.25 readers for near. The specific lens implanted was the ZXT150 +16.5 (1.5 D cylinder). I doubt lens alignment is off, as my distance and intermediate vision feels non-astigmatic. My other eye (right) is scheduled for another Symfony lens 10 days from now.So, I wonder:1) Have others had similar experiences, i.e. poorer than expected near vision?2) Does anyone have any idea what might have caused this?3) Can anything be done to correct it?4) If anything can be done, should I expect my ophthalmologist to do it (without having to pay more than the significant amount I've already paid)?Thanks for any info and advice!"
Cataract,Grainy feeling after OP?,"Wife feels like a grain in the eye. I assume she is feeling the cut from surgery? She did not feel it before.Could it be because she started work 2 days ago so constantly looking at the screen is causing more eye dryness, hence she started feeling since yesterday?Google says eye or eye nerve that get cut during cataract surgery take 2-6 weeks to heal and regenerate. Tomorrow will be 2 full weeks since surgery.Visually eye looks same as non operated eyeThanks."
Cataract,What was targeted by surgeon and where did you end up?,I thought we can have everyones outcome in one place. Operated eyes only. So follow this pattern if you want to play...LE Target was -1.25LE Outcome was -1.50Comment- Happy accident. We were too chicken to target -1.65. Although if we had really gone for -1.65 and it had ended up at around -2.0 then that would not have been good either!
Cataract,Post surgery visual distubance... normal or not?,"Had cataract surgery two weeks ago, eye seems to be healing but having odd side effects.1. Now have a 45 degree slice of halo around bright lights when in the dark. I can see my eye opening and closing over it. Also an almost horizontal bar of light jetting off from the top of that.2. Ghosting in operated eye which appears to be a reflection of any light source, window, light, mirror, screen. the image appears to be projected slightly in front of and to the left and down of the actual object. The accumulation of these images in a brightly lit supermarker make depth perception and orientation difficult. Makes me feel light headed.3. double images, probably related to the ghosting, but separate images whereas the ghosting is an extension of the image.4. Lots of brown floaters, very annoying, hopefully that one is normal. not sure about others though.Any one else had these symptoms and if so what was causing it? Have had monofocal lens put in on the NHS so no discussion about lens choices!"
Cataract,YAG Laser on only one good eye,"Hi Team,Hope you all doing well. Most of you might have seen my posts last year regarding having only one good eye and which I had to go through cataract on it in Dec 2018. I went with -1.5 distance for it and I was really happy with the outcome. How ever vision got blurray in last 2 months and visited doctors and they suggested to go through YAG for removing it. I m planning to do it as its kind of disturbing now.. can you please advise if any risks going through YAG? As per my research and discussions with doctors this looks like a simple procedure and need not to be worry.. But just wanted to get your thoughts as I have only vision in that eye ?.. Please advise I m worried abut folaters also"
Cataract,Can someone help me better understand astigmatism please?,"I understand that the cornea is shaped differently with astigmatism and that it makes your vision blurry. Does it affect distance vision more than near vision? Is it different with a monofocal IOL? Seems I have read having some astigmatism may help you see near better. Not sure if that is always the case or just with an IOL. I have 2 monofocal IOLs and am halfway through the lens exchange process to different monofocal IOLs. In my right eye at my one week lens exchange postop, I was -.25S and -.25 or-.5C (phoropter vs autorefractor) at 130 degrees. I am now 2.5 weeks post op. It's hard to tell for sure, but it seems my best vision is in the mid to far intermediate range. I haven't measured exactly but about 3 ft to 6 ft maybe. I realize my vision could still be changing, but I am also wondering if the astigmatism is playing into it. My distance vision is manageable but definitely blurry. Part of what I am trying to figure out is what to target for my left eye IOL exchange. I want distance. LE is currently .25 no astigmatism. I'd prefer 0 to -.25 but am wondering if I would see blurry with -.25 since my RE is blurry. Thanks in advance ?"
Cataract,Left eye: Post 6 day OP update and more...,"Wife's LEFT eye operation 6 days ago. Operation went perfect. Wife came out of OP all happy and ate the food they provided. Eye looked visually same as before the OP.We came home by tram. Was VERY windy that day but she was wearing protective glasses. Her left eye vision was completely blurry, I think the brain got confused and right eye (also has cataract) became blurry too! A simple journey home became like I was leading a fully bind person home.Later that night, eye had very bad allergic reaction to steroid drops and steroid cream, think the preservative or something in it. Her eye lids swelled up big and red. White part of eye was red too! Her eyes were burning as if someone had poured acid into it. Tears were continuously pouring from her eyes. We assumed it was part of the healing process. Inside I was worried, what if it was an infection!!!!Next day we saw surgeon and he initially assumed that it was reaction to Iodine but once he checked the eye he saw that there was corneal surface erosion. He halted the steroid drops and gave repair creams/gels. Two days later we restarted a different DEX free steroid drop.Left eye vision stayed blurry for 5 full days!!!!!!!! Once in a while she could see 90% sharp in the operated eye for few seconds and then back to blurry. Left eye would also act like a camera lens trying to find focus. Combined vision was not sharp either. Wife was calm through out but by 5th day she was starting to think that maybe her luck was running out. I was dying inside but trying to stay calm and be positive.Things finally seem to be changing!!!!! Looks like her cornea erosion has fully healed or almost healed. This must have been the main reason for her blurriness. Confirmation tomorrow when we see surgeon again. Visually no swelling or redness anymore, I can't tell anymore which eye was operated.Her left eye is consistently STAYING sharp today (not just for few seconds). No zooming in and out camera effect anymore either.Until yesterday she was saying that no way is she going to operate on her ""good"" right cataract eye!Today she is fully up for operating on right eye as she is seeing that the left eye shows so much better details, colours and sharpness! She clearly sees how bad her right cataract eye is now. Until yesterday she was thinking right eye was such a good eye ?Combined vision is getting better, both eyes are starting to work bit better together but right eye obviously has cataract which is dense by now.Some interesting things.Left eye IOL was supposed to be set for around 80cm at the sharpest: -1.25 (glad we did not go for -1.65)Right eye was going to be set in the next OP for -0.25BUT on operated left eye, wife is getting the sharpest 100% sharp vision consistently at around 42cm...sometimes also 60cm range. She is able to do her ladies makeup stuff, see her food etc properly. Outside she was able to see stitching on her shoes very clearly too when standing (1m+ distance). In the tram she could see number plates of cars from the window 2m away.Now question is, if her consistently sharpest point is 42cm, then that means it is potentially 38cm off the target! Will it stay there or move away in coming days/weeks?It is kind of nice where it is actually so we are not fully sure what we wish anymore nor what to do with the right eye!!!!I am just happy that she is seeing sharp after 5 days of COMPLETE blurriness ?This really drained me!!!! Keeping track of all the drops while wondering what the hell was going on with her eye was such a mind#**k!Tomorrow we see surgeon again. He has been really good! We still feel we picked the right surgeon. I don't think the other ones would have stayed in touch with us thorugh out this ordeal.So stay tuned!"
Cataract,discomfort corner of eye after cataract/laser,my wife had cataract surgery and then laser surgery to correct scarring on one eye. since the laser surgery she has a very annoying feeling in her eye that half a contact lens is stuck in the corner. she has been checked by two ophthalmologists and both state that they can see nothing wrong. Has anyone else had this and were they able to get help for it?
Cataract,THANK YOU TO...,...ALL OF YOU!My wife and I would like to thank each one of you on this forum. Without you guys this journey would have become MANY times harder!As you know this is a long roller coaster journey but time to enjoy the high for now!We wish all of you success in your cataract and life journey!P.S- From wife- I hope you all could handle my husband's ten zillion posts ?
Cataract,Trying to understand diopter difference between 2 eyes...,"I am trying to understand something.As things stand, 7 days post OP my wife's LEFT eye is currently @ -1.5 (Premium Monofocal IOL)Her NON operated right eye which used to be +0.5, just three months ago is currently showing +1.75!!! (Btw 5 days ago right eye was showing +1.5!)Question 1- Is that big change from 0.5 to 1.75 in the right eye due to the cataract getting dense? It was a fast spreading cataract.Question 2- Wife sees blurry far. I assume that is combination of right eye having dense cataract + left natural lens being removed and replaced by IOL set for near.My question, is the big difference between left eye (-1.5) and right eye (+1.75) = 3.25 diopter truly REAL?What I mean, is it""similar"" to when people have full monofocal vision? OR does it not count as she still has accommodation in the right eye?She feels slight nausea when looking far in crowded areas like railway station and airport. Could also be purely blur related rather than diopter difference related.Could someone throw some light?"
Cataract," Needing cataract surgery in dominant eye, having trouble deciding on what lens to choose near or ","hello I’ll be going in for cataract surgery for my dominant eye i’m getting mixed messages on what lens to choose on whether I want to see near or far .my prescription wasn’t very bad in my dominate eye & my other eye is 20/20 but lazy and don’t use it .i am 20/40 now in my dominate eye now due to my cataract now but never really had problems seeing a close .i am a metal fabricator by trade so seeing close is important, i’d love not to have to have a prescription to see far anymore .I can probably make do with wearing a light prescription or readers for work , but I’ve been told that most people that have chose to change there sight from near to far have been unhappy with the results.Can anyone steer me in the right direction?confused."
Cataract,Right cataract surgery,"I was not going to start BLOG for my right eye, but i am!Had left eye set for -1.50 intermediate distance on 8/15. Right was set for distance 9/27. Distance is great! I now have monovision. My very close is not good, but i expected that. i got some readers for close but it us making my head "" spin "" when used for closer work, my computer range is fair, but i cant visually handle the transition between intermediate and close readers. any suggestion? OR IS it too soon ? I am back to work on my computer"
Cataract,Just my latest thoughts on my cataract surgery,"Hi guys,I had both eyes operated on for posterior polar cataracts which were supposed to be very complex surgery and it's been around six months since the last eye was done and here is what's going on. First off, the surgery on both eyes seemed to go very well. It turned out to be easier than they thought, thank God. I have an appointment with my local eye doctor this week and these are my issues.I still have no confidence in my driving even though my vision has been improved from surgery. I am still seeing things that are not there. When I go for a doctors visit the bright lights and white rooms really screw up my vision. The last time I saw my local eye doctor he said besides the posterior polar cataracts I also had an issue with my corneas which he said were no problem although this was the same doctor who originally thought my cataracts were not a problem. I dread going to eye doctor appointments as every time I go another problem arises.Just wanted to vent a little. Thanks for listening..."
Cataract,Electrician or othertrades experience? Need similar job/hobby experience or suggest for research,"Am a 59 year old man, electrician by trade and avid outdoorsman. Currently awaiting surgery, and have to choose between trifocal and monofocal lens.anyone have experience with similar backgrounds who can offer insight or places to search for like people?"
Cataract,Post OP thread,"So we just got home after operation around 3hrs ago. Last operation of the day. Wife was very calm before and during the surgery. I was dying waiting for her though ?Wife cracked lot of jokes with the surgeon and his team.Surgeon was very good and extremely nice along with his team. We even have his mobile number if we need it for any reason.He gives it to all his surgery patients!!!We definitely picked the right surgeon, Dr Zeiss!We are seeing him tomorrow for 1 day check.Some questions -Just after op wife saw relatively blurry but 3hrs since operation her vision has become more blurry. I assume that is normal?She is lying down in bed and says she struggles to open her eyes. It opens around 50%.- 60%. Normal too?No eye patch required/given.Nurse said to wear glasses outside for protection against dust, insects etc. Wife is worried that she might rub her eyes in her sleep. Should I put some glasses on her and tape them in place?Was a long day!"
Cataract,Need help interpreting Optical Prescription History,"Can someone please explain in a simple manner what these numbers mean taking into consideration the type of lenses that were implanted or explanted; ie., how much has my vision changed after the 4 surgeries as listed in the table?https://patient.azureedge.net/forums/images/upload-sm/1242797-637041782015940016.jpg)"
Cataract,Peopel can be really ******* (add expletive),"I know technically cataract operation is no big deal but the consequences and choices definitely impact quality of your future life. Wife is at work and some stupid woman who works in the same building started grilling my wife about what all the fuss is about!My wife has not had any discussion with this stupid woman about her eyes nor gone to her for advice.Yet she was acting like she is the surgeon and was trying to impose her views on my wife. Her friend had cataract operation done few years ago so she thinks she is an expert and everyone should do what her friend did!!!!!!This friend of her had thick glasses all her life, so completely different situation. She was telling my wife I don't know why you just don't do both eyes for far and just wear glasses always like she herself does. My wife said surgeon is trying his best to make me as less dependant on glasses as possible and most likely I will need glasses anyway.Wife said doing fitness with glasses is not easy for an instructor. This person was becoming angry and worked up towards my wife. Stupid lady and her friend have never worked out and the only workout they do is going to McDonald's! As if my wife does not have enough on her plate!Funny thing is that this same lady makes such a fuss when it is anything about her own health or her family's health.For me, more stressful than cataract has been the way people act!!!!!Anyway, CHILL deep breath!!!!!!"
Cataract,Yo yo land. Final thread about choosing surgeon (promise) ,"My wife did not want me to post this thread as we have taken too much of your bandwidth.Anyway last 2 days my wife has been saying that she is worried that Dr Zeiss's 1.4 diopter difference between the two eyes might be too much and if 0.5 diopter error happens, she might end up needing glasses for near and far, a situation she does not want.With that in the air, Rockstar ends up emailing us today and wife is kind of leaning towards Dr Rockstar's safer options!So two excellent surgeons, both with 10,000 operations etc. Both recommended Mini-Monovision over multifocals, but both recommend different directions.Current status-Left eye cataract: Very dense.Right eye cataract: Semi dense but changing.Dominant eye- No one knows truly. Currently Right eye is dominant but that could be because left eye has bad visibility. Patient is right handed and writes and throws with right hand.SURGEON-Dr RockstarWill operate left eye first (dense cataract eye) and set it for plano or -0.20 if we prefer.Right eye 1 month later or more and set it for -1.0 or -1.20So a difference of 1 diopterIOL: He prefers in order- Hoya Vivinex > Alcon Clareon > Zeiss CT Lucia > Kowa. He said that they are all premium lenses and have the same features (aspherical, blue light block, UV A and UV B filter, hydrophobic).SURGEON- Dr ZeissWill operate both eyes together or if we prefer, left eye only first. He will set left for -1.60Right eye for -0.2 a month laterDifference of 1.40 diopter, with Right eye set for far unlike Left eye for far with Dr Rockstar.IOL: Zeiss Asphina (pco loving)Worst outcome for wife: Needing glasses for near and far!!!!Ideal outcome for wife: Needing glasses for near only!Thanks for listening if you made it here ?"
Cataract,Secondary Cataract in eye 6 months after surgery,"Hi Everyone,I had one eye done six months ago. I got an Alcon IOL mono acrylic lenses placed in my eye. This lens I believe has sharp edges and are designed to prevent PCO. A month ago I started noticing some refraction and glare from lights when none existed before. I had my six month check up and the doctor said I have a very slight cataract forming in the operated on eye. I understand I can use a YAG laser for PCO. Does anyone know what the risks are for this procedure and whether or not it also treats Negative Dysphotopsia?"
Cataract,Left dominant eye wrong power for close vision,"Cataract surgery in march, left dominant eye set on close, I am righthanded, and it propably misled a surgant, After a surgery PVD, cornea dystrophia, night blindness , inability to drive at night. dry eyes, but the worse thing is not tolerating difference in dioptries and floaters. Any thoughts?"
Cataract,Monofocal IOL for NEAR: How far can you see?,"Monofocal IOL for NEAR: How far can you see? Also what power glasses would you need for distance?Would you need a pair for intermediate distance too?If you go with distance monofocals, my doctor advised everything upto 6 feet would be blurry without glasses. And would probably need near and intermediate glasses."
Cataract,Shadow Effect At Sides Of Eyes,I've recently had cataract surgery in both eyes. There is a shadow effect at the sides of both eyes almost like having blinders on. It gets a little claustrophobic feeling. It is not in all lighting only some lighting or angles of light. It is kind of annoying. Will it go away in time?
Cataract,"PanOptix and glistenings or ""diamond eye""?","I've seen some very good discussions on the overall quality of vision and any impacts to contrast sensitivity with PanOptix (thanks especially to janus381 for her detailed descriptions of her experiences).What I haven't seen is any mention here of incidences of glistenings with this lens. I've read elsewhere that the Acrysof platform in general, and in one source the PanOptix specifically, had a moderately-higher incidence of glistenings than other ""glistening free"" lenses like Tecnis platform and (I think) the FineVision.Does anyone have any personal experience with these (either way), preferably with the PanOptix specifically? I'm also curious if a specific lens having glistenings is something that can be detected and caught prior to implantation, or if this determination is made strictly after implantation?Same question about ""diamond eye"" - although I'm not completely sure what this is, and have only seen one surgeon making a related blanket statement about all Alcon lenses."
Cataract,Progressive Lenses after Cataract surgery,"I had Cataract surgery done 2 months ago for both eyes. Before the surgery, I was using progressive Varilux lenses which are pretty expensive $300+ with my insurance contributing almost $200. I don't need glasses to see far and my reading numbers are gone by half. I can always use over the counter glasses for reading. But, I use glasses for watching TV while working on Laptop. What are the different types of progressive lenses?. Have anyone switched from Varilux to other progressive lenses? Do I need Varilux after my numbers have gone down so much (far: do not need glasses, near has gone down by 50%).?Thanks in advance."
Cataract,Scar tissue covering Lens,I cannot see through my new lens but can see the dirty lens from the inside. Is this unusual?
Cataract,Cataract Surgery with Restore Multifocal 2.5? Anyone?,"Hi All! I'm scheduled for Cataract Surgery next Wednesday on my left eye, right the following wednesday. I'm getting extremely anxious as this gets closer and have a call into my surgeon in hopes to answer a few last questions before surgery.Background:I'm a 46 year old female who was told I was developing cataracts 6 or so years ago. Posterior subcapsular cataracts. I have had pretty poor vision since my teens and wear contacts of -7.5 in each eye. I do need readers but have been in denial and just deal with it. The past few years my vision is worse - very cloudy in the left, less in the right, but it has been affecting my night driving and I can only see a persons shape when a light source is behind them. Also note I have light blue eyes that are extremely sensitive to light - I wear sunglasses on any kind of bright day - even the cloudy bright days. My regular eye dr does perform cataract surgery. However, when I started looking around I wanted the best and most experienced surgeon. On the recommendation of a co-worker whose wife worked at an opthamologist, I looked into their doctors and ultimately picked a dr. based on reviews and posted experience. Of course he is at the one location 45 minutes away but to me it is worth it. He performs the surgery with the femtosecond laser as an option and is recommended if you choose a multifocal lens.I met with him for the first time last November (2018) and he did all the measurments for the lens/surgery. We discussed the pros/cons of the multifocal. I love the idea of being free of glasses for most things (distance, driving, computer) but don't mind so much if I wear readers to read fine print or menus. Via a follow up call to answer some of my questions, he said he uses Restore multifocals and would use a ""active focal distant dominant"" lens in my first eye and then see how he'd need to adjust the second based on my vision.So after rescheduling this surgery twice, i thought i was ready to go. Until I started researching the lenses. Then I got confused and scared.My concerns are this:Picking the wrong lens - I've read there are more side effects with the multi than mono but I'd really prefer the multi.I don't know the surgeon well and don't have that relationship and I guess comfort level i would like only seeing him once. Though when i asked if this was normal, his scheduler said it was and people have flown in for surgeries never meeting him until that day.I've also read and seen a few horror stories about pupils being mis-shaped after surgery. Or glow in the dark pupils. Please tell me i won't look weird to people after surgery (I know it is vain). I'm wondering if this is lens related or just a possibility with any cataract surgery?I also read somewhere the restore multis have a higher rate of glistenings?I'm also worried about light sensitivity after the cataracts are removed.A final note - I decided not go with my regular eye doctor because she doesn't have the experience or number of surgeries as the surgeon 45 minutes away. She also does not use the femtosecond laser and said it hasn't proved to have any better outcomes. She uses Tecnis multifocals. She told me I can transfer all of the measurements to her or anyone and suggested I wait until my dry eye under control. My eyes aren't overly dry, but they become irritated from contacts and I think it's more the contacts than dryness, but not sure.So that has me a bit confused. Did any of you use a surgeon other than your regular eye dr? Is it normal to only meet a surgeon once and go for it?Sorry for the long post. Thank you all for your time and any input!"
Cataract,Mini- Monovision diopter questions! Please answer any question that you can. ,"Before I contact Doc again I wanted to clarify my understanding. In the context of Mini Monovision...Q1- For the eye set to far, am I correct in understanding that in general it is better to be under corrected than over corrected. So for example -.2 is better than +.2?Q2- If Plano in the far eye means perfect sharp vision to infinity. Like mountains and moon? What will -.2 or -.5 mean?Your sharp point moves from infinity to bit closer? How much closer? Moon and mountains will appear slightly blurry, completely blurry? I can't wrap my head around this fully. I have +1 reading glasses that I rarely use, so if I look far wearing them then something like that is what my wife will see if it overshoots to +.5 (ok half that blurriness as my reader are +1 and not +.5)?Q3- Dr Zeiss's recommendation of -.2 with -1.4 for example is superior to Dr Rockstars Plano and -1 recommendation, as it wins you more near and intermediated vision sacrificing really far vision. Correct?Specially if Dr. Rockstar plano ends up overshooting in the + direction after healing. That is wasted range, correct? Let us say if it overshoots by .5 after healing, then in Dr Zeiss's case it will still end up being +.3! However in Dr Rockstar's case it will end up being +.5!!!!!!Q4- What about if for far eye we aim for -.5 and it undershoots by .5, then it ends up being .-1 in the far eye!!!!! What does one see in distance if they have -1? Basically what I see with +1 readers?Q5- If I remember correctly. Dr Zeiss said the Zeiss lense's come is steps of .5. I think Sok's mentioned in one thread IOLs' come in steps of .3? Dr Rockstar did not mention the steps but he said that he can use Zeiss or Hoya. He said though that the Hoya's steps brings it more closer to plano than Zeiss's one. I assume their starting number are different even if they are both in .5 or whatever increments.Q6- If Dr Zeiss's recommendation of -.2 and -1.4 is taken (difference of 1.2 Diopter between the 2 eyes). Then if it overshoots .5 in opposite direction in each eye, then it could end up being a difference of 2.4 Diopter!!!!Although that will be taken into account when operating on the 2nd eye. Although Dr Zeiss even wanted to operate on both eyes together! As Sue said that shows why never to operate on both eyes at the same time.Jeez!!! ?"
Cataract,Non fluoroquinolone eye drops,Are there any antibiotic eye drops that are not a fluoroquinolone ?
Cataract,Gap of 1 month between operations. Need temp glasses? ,"As things stand, there will be 1 month gap between the two eye operations.Left eye- Very dense cataract. Will be operated first.Aim: - 1.6One month later Right Eye for :Currently right eye measurement isSpherical + 1.25Cylinderical -0.50Axis 112So after the left eye operation how will my wife carry on for a month? Will she need to wear temporary glasses or something?My wife has never worn glasses or contacts in her 40+ years on this planet!Will the right eye which has accommodation work with new left IOL eye without glasses?Confused!"
